epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,filters,kernel_size,dropout,dense_units,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
26,0.049210064113140106,0.02941776253283024,0.16111257672309875,0.12338432669639587,0.049210064113140106,0.02941776253283024,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
27,0.04890529811382294,0.030918484553694725,0.16432681679725647,0.12646478414535522,0.04890529811382294,0.030918484553694725,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
28,0.055770132690668106,0.03740875795483589,0.17052730917930603,0.14023055136203766,0.055770132690668106,0.03740875795483589,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
29,0.053442154079675674,0.03389078751206398,0.16781991720199585,0.13250716030597687,0.053442154079675674,0.03389078751206398,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
30,0.05385278910398483,0.03390374407172203,0.16892285645008087,0.13260188698768616,0.05385278910398483,0.03390374407172203,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
31,0.04312976449728012,0.025837905704975128,0.1508268117904663,0.11166081577539444,0.04312976449728012,0.025837905704975128,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
32,0.04395704343914986,0.025625580921769142,0.1526760458946228,0.11397730559110641,0.04395704343914986,0.025625580921769142,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
33,0.042360324412584305,0.025969194248318672,0.147022545337677,0.11139727383852005,0.042360324412584305,0.025969194248318672,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
34,0.04271529242396355,0.02591888979077339,0.15030965209007263,0.11735393106937408,0.04271529242396355,0.02591888979077339,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
35,0.044739142060279846,0.02589508146047592,0.1539515107870102,0.11502975970506668,0.044739142060279846,0.02589508146047592,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
36,0.03779752925038338,0.026017284020781517,0.14288270473480225,0.11419178545475006,0.03779752925038338,0.026017284020781517,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
37,0.044476959854364395,0.025365270674228668,0.1497664451599121,0.10948190838098526,0.044476959854364395,0.025365270674228668,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
38,0.03782574459910393,0.0250546932220459,0.14297251403331757,0.11382083594799042,0.03782574459910393,0.0250546932220459,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
39,0.040279071778059006,0.024337921291589737,0.1439850926399231,0.10901270061731339,0.040279071778059006,0.024337921291589737,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
40,0.040516577661037445,0.03166111931204796,0.14289617538452148,0.13512782752513885,0.040516577661037445,0.03166111931204796,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
41,0.04758426919579506,0.0352366603910923,0.15945954620838165,0.146357461810112,0.04758426919579506,0.0352366603910923,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
42,0.05278806760907173,0.028431037440896034,0.16749833524227142,0.1323728859424591,0.05278806760907173,0.028431037440896034,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
43,0.04290367290377617,0.024216337129473686,0.15159431099891663,0.10689039528369904,0.04290367290377617,0.024216337129473686,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
44,0.036106836050748825,0.023823760449886322,0.13878630101680756,0.10703042894601822,0.036106836050748825,0.023823760449886322,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
45,0.04051923379302025,0.023785732686519623,0.1471678614616394,0.11045259237289429,0.04051923379302025,0.023785732686519623,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
46,0.03929365426301956,0.031700972467660904,0.14535823464393616,0.11724796891212463,0.03929365426301956,0.031700972467660904,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
47,0.03763335570693016,0.022889990359544754,0.14121216535568237,0.1042785495519638,0.03763335570693016,0.022889990359544754,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
48,0.03461315110325813,0.02287559024989605,0.13502304255962372,0.1066710352897644,0.03461315110325813,0.02287559024989605,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
49,0.03669776767492294,0.023472877219319344,0.13858528435230255,0.10603831708431244,0.03669776767492294,0.023472877219319344,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
50,0.037028126418590546,0.023477211594581604,0.1397142857313156,0.10758823901414871,0.037028126418590546,0.023477211594581604,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
51,0.03591576963663101,0.02305927872657776,0.13798367977142334,0.10298202186822891,0.03591576963663101,0.02305927872657776,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
52,0.03752222657203674,0.022337276488542557,0.1400262862443924,0.10397613048553467,0.03752222657203674,0.022337276488542557,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
53,0.03908740356564522,0.022544940933585167,0.1408216953277588,0.10426217317581177,0.03908740356564522,0.022544940933585167,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
54,0.03426838666200638,0.023692309856414795,0.1352345496416092,0.10673685371875763,0.03426838666200638,0.023692309856414795,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
55,0.03567077964544296,0.024809343740344048,0.13762447237968445,0.11305337399244308,0.03567077964544296,0.024809343740344048,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
56,0.037129178643226624,0.023647498339414597,0.13984309136867523,0.10584741085767746,0.037129178643226624,0.023647498339414597,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
57,0.030630646273493767,0.02421938255429268,0.1284487098455429,0.10423233360052109,0.030630646273493767,0.02421938255429268,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
58,0.03316948190331459,0.024332230910658836,0.13154569268226624,0.104690782725811,0.03316948190331459,0.024332230910658836,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
59,0.034688204526901245,0.022044749930500984,0.13434234261512756,0.10374192893505096,0.034688204526901245,0.022044749930500984,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
60,0.03833877667784691,0.022252796217799187,0.14266695082187653,0.1030200719833374,0.03833877667784691,0.022252796217799187,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
61,0.033416662365198135,0.02204189822077751,0.13168865442276,0.1030879095196724,0.033416662365198135,0.02204189822077751,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
62,0.035547737032175064,0.02347615547478199,0.13699477910995483,0.10717768967151642,0.035547737032175064,0.02347615547478199,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
63,0.033696889877319336,0.02426351048052311,0.13519321382045746,0.10222937911748886,0.033696889877319336,0.02426351048052311,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
64,0.03191020339727402,0.022720640525221825,0.12998445332050323,0.1019909605383873,0.03191020339727402,0.022720640525221825,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
65,0.035984061658382416,0.023150717839598656,0.1367499977350235,0.1076722964644432,0.035984061658382416,0.023150717839598656,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
66,0.036100875586271286,0.02902129665017128,0.13926458358764648,0.13474509119987488,0.036100875586271286,0.02902129665017128,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
67,0.03693882375955582,0.0236030425876379,0.1408480852842331,0.10293339937925339,0.03693882375955582,0.0236030425876379,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
68,0.035296984016895294,0.02186424285173416,0.13486789166927338,0.10019524395465851,0.035296984016895294,0.02186424285173416,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
69,0.03183232992887497,0.02179977484047413,0.13033010065555573,0.10200454294681549,0.03183232992887497,0.02179977484047413,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
70,0.03361590579152107,0.022026319056749344,0.1313016712665558,0.10192754119634628,0.03361590579152107,0.022026319056749344,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
71,0.0329630970954895,0.0224089827388525,0.13206985592842102,0.10120861977338791,0.0329630970954895,0.0224089827388525,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
72,0.03383924067020416,0.023119211196899414,0.13342542946338654,0.10211561620235443,0.03383924067020416,0.023119211196899414,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
73,0.03483453765511513,0.02175089158117771,0.13564002513885498,0.10109737515449524,0.03483453765511513,0.02175089158117771,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
74,0.03429025039076805,0.022791050374507904,0.13473519682884216,0.10639449954032898,0.03429025039076805,0.022791050374507904,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
75,0.031971801072359085,0.021699709817767143,0.128726989030838,0.09728176146745682,0.031971801072359085,0.021699709817767143,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
76,0.03276953101158142,0.021419787779450417,0.13046157360076904,0.09966762363910675,0.03276953101158142,0.021419787779450417,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
77,0.03212468698620796,0.021143952384591103,0.13159805536270142,0.09571205824613571,0.03212468698620796,0.021143952384591103,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
78,0.03195992484688759,0.02086610533297062,0.1295684427022934,0.09682923555374146,0.03195992484688759,0.02086610533297062,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
79,0.030843477696180344,0.023929789662361145,0.1281435340642929,0.10107584297657013,0.030843477696180344,0.023929789662361145,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
80,0.03298037499189377,0.02090577408671379,0.1332838535308838,0.09759113937616348,0.03298037499189377,0.02090577408671379,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
81,0.029403558000922203,0.020977042615413666,0.1270938664674759,0.09650587290525436,0.029403558000922203,0.020977042615413666,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
82,0.03055410459637642,0.021916842088103294,0.1273442804813385,0.09779296815395355,0.03055410459637642,0.021916842088103294,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
83,0.030350539833307266,0.021836843341588974,0.12720933556556702,0.09691158682107925,0.030350539833307266,0.021836843341588974,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
84,0.029731016606092453,0.024282952770590782,0.12697049975395203,0.11492607742547989,0.029731016606092453,0.024282952770590782,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
85,0.03170512244105339,0.021845970302820206,0.13048361241817474,0.10686807334423065,0.03170512244105339,0.021845970302820206,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
86,0.030327197164297104,0.021317051723599434,0.1275368481874466,0.09966319799423218,0.030327197164297104,0.021317051723599434,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
87,0.030636338517069817,0.020319592207670212,0.12789110839366913,0.09471587836742401,0.030636338517069817,0.020319592207670212,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
88,0.03197377920150757,0.020799243822693825,0.13185514509677887,0.09837645292282104,0.03197377920150757,0.020799243822693825,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
89,0.03284840285778046,0.021716808900237083,0.13016165792942047,0.1072629988193512,0.03284840285778046,0.021716808900237083,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
90,0.0337771438062191,0.023214925080537796,0.1325029730796814,0.11357682943344116,0.0337771438062191,0.023214925080537796,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
91,0.034717410802841187,0.026101162657141685,0.13893912732601166,0.11496300995349884,0.034717410802841187,0.026101162657141685,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
92,0.034507736563682556,0.02070508897304535,0.1329324096441269,0.09629634022712708,0.034507736563682556,0.02070508897304535,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
93,0.03262850269675255,0.02210737019777298,0.13178475201129913,0.10010191053152084,0.03262850269675255,0.02210737019777298,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
94,0.03410351648926735,0.025543900206685066,0.1352439522743225,0.10313481837511063,0.03410351648926735,0.025543900206685066,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
95,0.029644526541233063,0.02083529904484749,0.12699034810066223,0.10040532797574997,0.029644526541233063,0.02083529904484749,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
96,0.029336096718907356,0.02523561753332615,0.1269122213125229,0.10168933868408203,0.029336096718907356,0.02523561753332615,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
97,0.028816144913434982,0.020055437460541725,0.12507562339305878,0.09669755399227142,0.028816144913434982,0.020055437460541725,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
98,0.029122279956936836,0.02396523393690586,0.12475088238716125,0.10542351752519608,0.029122279956936836,0.02396523393690586,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
99,0.02965455688536167,0.02009434625506401,0.12715110182762146,0.09840450435876846,0.02965455688536167,0.02009434625506401,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
100,0.030731666833162308,0.01990332454442978,0.1258980631828308,0.0939655601978302,0.030731666833162308,0.01990332454442978,CNN,30,3,32,3,0.1,32,0.001,32,15,100,100,val_loss
1,0.45292434096336365,0.18932297825813293,0.5153384804725647,0.3480236232280731,0.45292434096336365,0.18932297825813293,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
2,0.2107839435338974,0.10100206732749939,0.34029918909072876,0.2541262209415436,0.2107839435338974,0.10100206732749939,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
3,0.14035673439502716,0.07163689285516739,0.2787957489490509,0.2120395451784134,0.14035673439502716,0.07163689285516739,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
4,0.12074174731969833,0.05378064513206482,0.2531140446662903,0.1787826269865036,0.12074174731969833,0.05378064513206482,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
5,0.10669781267642975,0.05449272692203522,0.23564717173576355,0.1778966635465622,0.10669781267642975,0.05449272692203522,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
6,0.10093645006418228,0.048707880079746246,0.23005102574825287,0.16812126338481903,0.10093645006418228,0.048707880079746246,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
7,0.0887284129858017,0.04489915072917938,0.21539388597011566,0.1588500589132309,0.0887284129858017,0.04489915072917938,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
8,0.08943156898021698,0.043479278683662415,0.21758659183979034,0.15662389993667603,0.08943156898021698,0.043479278683662415,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
9,0.08825774490833282,0.03974907472729683,0.21700988709926605,0.14746685326099396,0.08825774490833282,0.03974907472729683,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
10,0.07668011635541916,0.03999904915690422,0.20220839977264404,0.14969824254512787,0.07668011635541916,0.03999904915690422,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
11,0.08178234100341797,0.03981403633952141,0.20987381041049957,0.1480388045310974,0.08178234100341797,0.03981403633952141,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
12,0.0735122561454773,0.03744975104928017,0.19854815304279327,0.14541861414909363,0.0735122561454773,0.03744975104928017,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
13,0.06787151843309402,0.034877631813287735,0.1907811313867569,0.136617511510849,0.06787151843309402,0.034877631813287735,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
14,0.06585687398910522,0.034079089760780334,0.18701033294200897,0.1366405040025711,0.06585687398910522,0.034079089760780334,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
15,0.06504309922456741,0.0350215770304203,0.18422965705394745,0.13788175582885742,0.06504309922456741,0.0350215770304203,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
16,0.0635150894522667,0.03223990276455879,0.18465407192707062,0.13318918645381927,0.0635150894522667,0.03223990276455879,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
17,0.06298846751451492,0.029722396284341812,0.1836140751838684,0.1257842630147934,0.06298846751451492,0.029722396284341812,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
18,0.0618298202753067,0.035817135125398636,0.18026962876319885,0.1377267837524414,0.0618298202753067,0.035817135125398636,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
19,0.062239937484264374,0.02918192744255066,0.18027707934379578,0.12365393340587616,0.062239937484264374,0.02918192744255066,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
20,0.057467758655548096,0.029063072055578232,0.17567354440689087,0.12286125868558884,0.057467758655548096,0.029063072055578232,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
21,0.05592132359743118,0.0282928254455328,0.17197684943675995,0.12228383123874664,0.05592132359743118,0.0282928254455328,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
22,0.0490848571062088,0.028064996004104614,0.15932431817054749,0.12150337547063828,0.0490848571062088,0.028064996004104614,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
23,0.0537906177341938,0.026525983586907387,0.16950994729995728,0.11419403553009033,0.0537906177341938,0.026525983586907387,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
24,0.05066356807947159,0.026733556762337685,0.16482385993003845,0.11528503894805908,0.05066356807947159,0.026733556762337685,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
25,0.04842415824532509,0.02606097236275673,0.15849143266677856,0.11330243945121765,0.04842415824532509,0.02606097236275673,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
26,0.04811282828450203,0.02898016944527626,0.1588291972875595,0.12421243637800217,0.04811282828450203,0.02898016944527626,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
27,0.04885672405362129,0.026044752448797226,0.15918110311031342,0.11447007954120636,0.04885672405362129,0.026044752448797226,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
28,0.045581620186567307,0.0245034359395504,0.1536858230829239,0.1092372015118599,0.045581620186567307,0.0245034359395504,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
29,0.04353998228907585,0.02413126640021801,0.1496472954750061,0.10819888114929199,0.04353998228907585,0.02413126640021801,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
30,0.04697074741125107,0.02402731031179428,0.15702013671398163,0.10764166712760925,0.04697074741125107,0.02402731031179428,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
31,0.05089593306183815,0.024486711248755455,0.16164855659008026,0.11133712530136108,0.05089593306183815,0.024486711248755455,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
32,0.04413275793194771,0.02279547229409218,0.15281203389167786,0.1034199669957161,0.04413275793194771,0.02279547229409218,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
33,0.04290977865457535,0.023014187812805176,0.15080009400844574,0.104899562895298,0.04290977865457535,0.023014187812805176,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
34,0.045365460216999054,0.02440265193581581,0.15297472476959229,0.10829336196184158,0.045365460216999054,0.02440265193581581,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
35,0.043330591171979904,0.02226279117166996,0.15011098980903625,0.1023171916604042,0.043330591171979904,0.02226279117166996,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
36,0.04389350488781929,0.02371777780354023,0.14943285286426544,0.10828594863414764,0.04389350488781929,0.02371777780354023,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
37,0.0424114465713501,0.02270984835922718,0.14702358841896057,0.104449562728405,0.0424114465713501,0.02270984835922718,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
38,0.0398898683488369,0.022485461086034775,0.14229659736156464,0.10110028833150864,0.0398898683488369,0.022485461086034775,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
39,0.04149128124117851,0.022213703021407127,0.14659981429576874,0.1012287586927414,0.04149128124117851,0.022213703021407127,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
40,0.04197283089160919,0.022967403754591942,0.14619827270507812,0.10422730445861816,0.04197283089160919,0.022967403754591942,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
41,0.03953946754336357,0.021149681881070137,0.1432419717311859,0.09788345545530319,0.03953946754336357,0.021149681881070137,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
42,0.04039715230464935,0.021593697369098663,0.14159642159938812,0.09915124624967575,0.04039715230464935,0.021593697369098663,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
43,0.04100307822227478,0.021625379100441933,0.1451084166765213,0.09922119975090027,0.04100307822227478,0.021625379100441933,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
44,0.03969988599419594,0.022192155942320824,0.14261505007743835,0.10165286064147949,0.03969988599419594,0.022192155942320824,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
45,0.03602708503603935,0.021509595215320587,0.13600458204746246,0.1009029895067215,0.03602708503603935,0.021509595215320587,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
46,0.038090869784355164,0.021695969626307487,0.14038819074630737,0.09900825470685959,0.038090869784355164,0.021695969626307487,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
47,0.0384361632168293,0.02280079573392868,0.14044015109539032,0.10741742700338364,0.0384361632168293,0.02280079573392868,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
48,0.03604363650083542,0.026834798976778984,0.13543815910816193,0.11972691118717194,0.03604363650083542,0.026834798976778984,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
49,0.037466779351234436,0.02373640425503254,0.13912682235240936,0.11093481630086899,0.037466779351234436,0.02373640425503254,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
50,0.037838250398635864,0.021006649360060692,0.1374768614768982,0.09770562499761581,0.037838250398635864,0.021006649360060692,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
51,0.035794418305158615,0.021568775177001953,0.13536368310451508,0.10158094763755798,0.035794418305158615,0.021568775177001953,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
52,0.0347261056303978,0.021505698561668396,0.13277316093444824,0.10068132728338242,0.0347261056303978,0.021505698561668396,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
53,0.03328762203454971,0.021977746859192848,0.12994281947612762,0.10321420431137085,0.03328762203454971,0.021977746859192848,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
54,0.03604527935385704,0.02051484026014805,0.13542670011520386,0.0957324430346489,0.03604527935385704,0.02051484026014805,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
55,0.036056309938430786,0.021004151552915573,0.13764771819114685,0.09758588671684265,0.036056309938430786,0.021004151552915573,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
56,0.033477671444416046,0.020921915769577026,0.13161559402942657,0.09828132390975952,0.033477671444416046,0.020921915769577026,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
57,0.03467842936515808,0.020005255937576294,0.13223567605018616,0.09479569643735886,0.03467842936515808,0.020005255937576294,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
58,0.035593707114458084,0.020865842700004578,0.13537506759166718,0.09528560191392899,0.035593707114458084,0.020865842700004578,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
59,0.0349239706993103,0.02131672017276287,0.13148948550224304,0.09995505213737488,0.0349239706993103,0.02131672017276287,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
60,0.036656785756349564,0.020436517894268036,0.13723386824131012,0.096429243683815,0.036656785756349564,0.020436517894268036,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
61,0.0324409045279026,0.021047094836831093,0.12848548591136932,0.09812945872545242,0.0324409045279026,0.021047094836831093,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
62,0.032658450305461884,0.022289149463176727,0.12888135015964508,0.10360591113567352,0.032658450305461884,0.022289149463176727,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
63,0.03485274314880371,0.021100925281643867,0.13061237335205078,0.09750247746706009,0.03485274314880371,0.021100925281643867,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
64,0.03510734438896179,0.021850300952792168,0.13105124235153198,0.10130477696657181,0.03510734438896179,0.021850300952792168,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
65,0.03588539734482765,0.0203714556992054,0.13433632254600525,0.09631121158599854,0.03588539734482765,0.0203714556992054,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
66,0.03641744703054428,0.02135414630174637,0.1368938833475113,0.0971151813864708,0.03641744703054428,0.02135414630174637,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
67,0.03474654629826546,0.020480282604694366,0.13220736384391785,0.09578816592693329,0.03474654629826546,0.020480282604694366,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
68,0.03143959492444992,0.021421272307634354,0.12739156186580658,0.10058054327964783,0.03143959492444992,0.021421272307634354,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
69,0.0350557304918766,0.020468436181545258,0.13330966234207153,0.09622424095869064,0.0350557304918766,0.020468436181545258,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
70,0.03390229120850563,0.022803107276558876,0.1303473263978958,0.10727683454751968,0.03390229120850563,0.022803107276558876,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
71,0.031090058386325836,0.020837921649217606,0.12595234811306,0.09607577323913574,0.031090058386325836,0.020837921649217606,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
72,0.0344444140791893,0.020567627623677254,0.13204777240753174,0.09598883986473083,0.0344444140791893,0.020567627623677254,CNN,30,4,32,3,0.1,32,0.001,32,15,100,72,val_loss
1,0.48109281063079834,0.21879591047763824,0.5474828481674194,0.36847037076950073,0.48109281063079834,0.21879591047763824,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
2,0.2507054805755615,0.11860011518001556,0.38733792304992676,0.2748568654060364,0.2507054805755615,0.11860011518001556,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
3,0.19205383956432343,0.09791059046983719,0.33417508006095886,0.2525034546852112,0.19205383956432343,0.09791059046983719,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
4,0.15806129574775696,0.0995989441871643,0.30595478415489197,0.2521496117115021,0.15806129574775696,0.0995989441871643,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
5,0.137313574552536,0.0808466449379921,0.28750160336494446,0.2283792495727539,0.137313574552536,0.0808466449379921,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
