epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,units,dropout,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
2,0.5362216234207153,0.33660292625427246,0.5872592926025391,0.4589635729789734,0.5362216234207153,0.33660292625427246,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
3,0.30740755796432495,0.18292371928691864,0.43829771876335144,0.3300755023956299,0.30740755796432495,0.18292371928691864,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
4,0.19263622164726257,0.10949430614709854,0.33785712718963623,0.25325360894203186,0.19263622164726257,0.10949430614709854,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
5,0.12630881369113922,0.08327273279428482,0.2674488127231598,0.21558336913585663,0.12630881369113922,0.08327273279428482,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
6,0.0976131334900856,0.07069184631109238,0.23563674092292786,0.1991637498140335,0.0976131334900856,0.07069184631109238,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
7,0.08781874179840088,0.06405957788228989,0.22398576140403748,0.19065488874912262,0.08781874179840088,0.06405957788228989,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
8,0.08043178170919418,0.06286643445491791,0.21112844347953796,0.18637679517269135,0.08043178170919418,0.06286643445491791,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
9,0.07195799052715302,0.05769536271691322,0.20240992307662964,0.18016675114631653,0.07195799052715302,0.05769536271691322,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
10,0.0721188634634018,0.05822620168328285,0.19966767728328705,0.17911730706691742,0.0721188634634018,0.05822620168328285,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
11,0.06699184328317642,0.05520031973719597,0.19382163882255554,0.17481637001037598,0.06699184328317642,0.05520031973719597,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
12,0.06805068254470825,0.05315646156668663,0.19331949949264526,0.17191924154758453,0.06805068254470825,0.05315646156668663,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
13,0.06474434584379196,0.053737178444862366,0.1892123818397522,0.17191123962402344,0.06474434584379196,0.053737178444862366,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
14,0.06130964681506157,0.05214187502861023,0.18476790189743042,0.17049339413642883,0.06130964681506157,0.05214187502861023,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
15,0.06180517002940178,0.051759496331214905,0.18580463528633118,0.16817718744277954,0.06180517002940178,0.051759496331214905,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
16,0.06021680310368538,0.04987630993127823,0.18293748795986176,0.16545908153057098,0.06021680310368538,0.04987630993127823,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
17,0.05733532831072807,0.04980315640568733,0.17951980233192444,0.16436485946178436,0.05733532831072807,0.04980315640568733,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
18,0.05409252271056175,0.047676026821136475,0.17415498197078705,0.16050128638744354,0.05409252271056175,0.04767603054642677,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
19,0.05876566842198372,0.0466960147023201,0.18188604712486267,0.16064555943012238,0.05876566842198372,0.0466960147023201,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
20,0.05371478572487831,0.04773872345685959,0.17332592606544495,0.1605573445558548,0.05371478572487831,0.04773872345685959,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
21,0.05206833779811859,0.04705941677093506,0.1709262877702713,0.15851368010044098,0.05206833779811859,0.04705941677093506,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
22,0.05366213619709015,0.04532475769519806,0.17249904572963715,0.1568097472190857,0.05366213619709015,0.04532475769519806,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
23,0.05285373330116272,0.04468369483947754,0.1713360995054245,0.15563178062438965,0.05285373330116272,0.04468369483947754,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
24,0.0495772659778595,0.04504217207431793,0.16696326434612274,0.1543550044298172,0.0495772659778595,0.04504217207431793,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
25,0.04869217798113823,0.04388675466179848,0.16448736190795898,0.15359579026699066,0.04869217798113823,0.04388675466179848,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
26,0.04552759602665901,0.04366764426231384,0.16036778688430786,0.1526934802532196,0.04552759602665901,0.04366764426231384,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
27,0.046469733119010925,0.04471893608570099,0.16093602776527405,0.15321587026119232,0.046469733119010925,0.04471893608570099,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
28,0.04416289180517197,0.043030910193920135,0.1579025834798813,0.15159311890602112,0.04416289180517197,0.043030910193920135,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
29,0.04269298166036606,0.044394321739673615,0.15600772202014923,0.15230759978294373,0.04269298166036606,0.044394321739673615,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
30,0.04405280575156212,0.04350389167666435,0.15717628598213196,0.151680588722229,0.04405280575156212,0.04350389167666435,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
31,0.04224362224340439,0.04417339712381363,0.15429694950580597,0.1520950049161911,0.04224362224340439,0.04417339712381363,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
32,0.04281051456928253,0.043114401400089264,0.1544158160686493,0.15028512477874756,0.04281051456928253,0.043114401400089264,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
33,0.042754605412483215,0.04354933649301529,0.15383827686309814,0.15072716772556305,0.042754605412483215,0.04354933649301529,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
34,0.03956087678670883,0.04292413219809532,0.14906279742717743,0.1492057591676712,0.03956087678670883,0.04292413219809532,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
35,0.04101898893713951,0.044573135673999786,0.15172499418258667,0.15119943022727966,0.04101898893713951,0.044573135673999786,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
36,0.04285867512226105,0.04251759871840477,0.15278027951717377,0.14875739812850952,0.04285867512226105,0.04251759871840477,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
37,0.04020989313721657,0.043401602655649185,0.15051358938217163,0.14972075819969177,0.04020989313721657,0.043401602655649185,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
38,0.04010407254099846,0.0439583882689476,0.14992621541023254,0.15000618994235992,0.04010407254099846,0.0439583882689476,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
39,0.03827417269349098,0.043087996542453766,0.14680169522762299,0.14918076992034912,0.03827417269349098,0.043087996542453766,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
40,0.037164200097322464,0.043739210814237595,0.14578650891780853,0.14958368241786957,0.037164200097322464,0.043739210814237595,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
41,0.03983533754944801,0.044056009501218796,0.14741143584251404,0.14910438656806946,0.03983533754944801,0.044056009501218796,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
42,0.036801401525735855,0.0424032062292099,0.14359480142593384,0.14812533557415009,0.036801401525735855,0.0424032062292099,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
43,0.03964608535170555,0.04271014407277107,0.1478399932384491,0.1476481705904007,0.03964608535170555,0.04271014407277107,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
44,0.03514503687620163,0.04340660944581032,0.13911724090576172,0.14768432080745697,0.03514503687620163,0.04340660944581032,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
45,0.037528589367866516,0.04200213775038719,0.14445887506008148,0.1466406136751175,0.037528589367866516,0.04200213775038719,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
46,0.037147946655750275,0.042080357670784,0.14341025054454803,0.14740462601184845,0.037147946655750275,0.042080357670784,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
47,0.036116067320108414,0.04117197543382645,0.14126256108283997,0.14497336745262146,0.036116067320108414,0.04117197170853615,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
48,0.038296740502119064,0.042989253997802734,0.14500287175178528,0.14729046821594238,0.038296740502119064,0.042989253997802734,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
49,0.03642800822854042,0.04034633934497833,0.14214420318603516,0.14349105954170227,0.03642801195383072,0.04034633934497833,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
50,0.035872653126716614,0.040929391980171204,0.13987520337104797,0.14533555507659912,0.035872653126716614,0.040929391980171204,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
51,0.03822552040219307,0.04120009392499924,0.1450953185558319,0.14401867985725403,0.03822552040219307,0.04120009392499924,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
52,0.035237934440374374,0.04111306369304657,0.13891808688640594,0.14550183713436127,0.035237934440374374,0.04111306369304657,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
53,0.03618098422884941,0.04286219924688339,0.1406545490026474,0.1471252143383026,0.03618098422884941,0.04286219924688339,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
54,0.03527509793639183,0.040054161101579666,0.1387740969657898,0.14274245500564575,0.03527509793639183,0.040054161101579666,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
55,0.036238208413124084,0.04068497195839882,0.14058072865009308,0.1436186134815216,0.036238208413124084,0.04068497195839882,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
56,0.03634967654943466,0.04091199114918709,0.1408170461654663,0.14388689398765564,0.03634967654943466,0.04091199114918709,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
57,0.036459021270275116,0.03895914927124977,0.1423199474811554,0.1408953219652176,0.036459021270275116,0.03895914927124977,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
58,0.03568277508020401,0.04064539819955826,0.14027298986911774,0.14301788806915283,0.03568277508020401,0.04064539819955826,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
59,0.0357743501663208,0.042641881853342056,0.13922128081321716,0.14627251029014587,0.0357743501663208,0.042641881853342056,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
60,0.03387429937720299,0.039612576365470886,0.1360020935535431,0.14140917360782623,0.03387429937720299,0.039612576365470886,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
61,0.03505437821149826,0.03949318826198578,0.1384630799293518,0.14073820412158966,0.03505437821149826,0.03949318826198578,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
62,0.03490578010678291,0.039467670023441315,0.13981200754642487,0.14167429506778717,0.03490578010678291,0.039467666298151016,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
63,0.03428647294640541,0.039354994893074036,0.1376533806324005,0.14044107496738434,0.03428647294640541,0.039354994893074036,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
64,0.035154812037944794,0.03840821608901024,0.13916121423244476,0.13952969014644623,0.035154812037944794,0.03840821608901024,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
65,0.03397435322403908,0.03908794745802879,0.1367609053850174,0.13925302028656006,0.03397435322403908,0.03908794745802879,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
66,0.03488699719309807,0.03773823380470276,0.13920922577381134,0.13779881596565247,0.03488699719309807,0.03773823380470276,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
67,0.0363188162446022,0.037980809807777405,0.14103637635707855,0.13784275949001312,0.0363188162446022,0.037980809807777405,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
68,0.03219417482614517,0.03810422867536545,0.13247448205947876,0.1382814645767212,0.03219417482614517,0.03810422867536545,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
69,0.03393332660198212,0.0386270247399807,0.13509348034858704,0.1384158432483673,0.03393332660198212,0.0386270247399807,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
70,0.03239169716835022,0.037344351410865784,0.13259363174438477,0.13730959594249725,0.03239169716835022,0.037344351410865784,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
71,0.03556446358561516,0.038335949182510376,0.1379144787788391,0.13772521913051605,0.03556446358561516,0.038335949182510376,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
72,0.03331151604652405,0.03753047436475754,0.13476888835430145,0.1363557130098343,0.03331151604652405,0.03753047436475754,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
73,0.03214581310749054,0.03602508082985878,0.13283106684684753,0.1348334699869156,0.03214581310749054,0.03602508082985878,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
74,0.033118873834609985,0.03741007298231125,0.13473957777023315,0.13686944544315338,0.033118873834609985,0.03741007298231125,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
75,0.032273873686790466,0.03676486760377884,0.13315221667289734,0.13436464965343475,0.032273873686790466,0.03676486760377884,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
76,0.033157505095005035,0.03738304600119591,0.13555395603179932,0.13617780804634094,0.033157505095005035,0.03738304600119591,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
77,0.032090924680233,0.0357455238699913,0.13255414366722107,0.13336844742298126,0.032090924680233,0.0357455238699913,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
78,0.032876912504434586,0.03637991473078728,0.1337626874446869,0.13343819975852966,0.032876912504434586,0.03637991473078728,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
79,0.03265365585684776,0.03510957211256027,0.133189857006073,0.13173997402191162,0.03265365585684776,0.03510957211256027,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
80,0.03170403838157654,0.036006685346364975,0.13267308473587036,0.13327620923519135,0.03170403838157654,0.036006685346364975,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
81,0.03051505610346794,0.035668518394231796,0.12954270839691162,0.13345028460025787,0.03051505610346794,0.035668518394231796,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
82,0.030245160683989525,0.03605078533291817,0.12868186831474304,0.13292807340621948,0.030245160683989525,0.03605078533291817,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
83,0.03440138325095177,0.0350789912045002,0.13660362362861633,0.13051681220531464,0.03440138325095177,0.0350789912045002,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
84,0.03238498419523239,0.03454195708036423,0.13228602707386017,0.13103647530078888,0.03238498419523239,0.03454195708036423,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
85,0.030077319592237473,0.03577444702386856,0.12801732122898102,0.1317119598388672,0.030077319592237473,0.03577444702386856,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
86,0.030835174024105072,0.034843992441892624,0.12915430963039398,0.1314876228570938,0.030835174024105072,0.034843992441892624,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
87,0.030081739649176598,0.034945372492074966,0.1275099366903305,0.13047289848327637,0.030081739649176598,0.034945372492074966,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
88,0.03082333877682686,0.03491608798503876,0.1308254599571228,0.13025417923927307,0.03082333877682686,0.03491608798503876,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
89,0.03085990622639656,0.03501131013035774,0.12992143630981445,0.12982821464538574,0.03085990622639656,0.03501131013035774,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
90,0.029804091900587082,0.03528013080358505,0.12785382568836212,0.1310386210680008,0.029804091900587082,0.03528013080358505,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
91,0.030745817348361015,0.03424963355064392,0.1291818618774414,0.1299603134393692,0.030745817348361015,0.03424963355064392,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
92,0.029529910534620285,0.03588634356856346,0.1278858631849289,0.13119706511497498,0.029529910534620285,0.03588634356856346,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
93,0.028819404542446136,0.035413097590208054,0.12499074637889862,0.12963563203811646,0.028819404542446136,0.035413097590208054,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
94,0.029977072030305862,0.03435878828167915,0.12829138338565826,0.12902812659740448,0.029977072030305862,0.03435878828167915,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
95,0.03169454634189606,0.03432339057326317,0.13216736912727356,0.1285647302865982,0.03169454634189606,0.03432339057326317,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
96,0.03159750625491142,0.03344897925853729,0.1330380141735077,0.12753845751285553,0.03159750625491142,0.03344897925853729,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
97,0.03045032173395157,0.03356479853391647,0.12947054207324982,0.1279585212469101,0.03045032173395157,0.03356479853391647,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
98,0.030359512194991112,0.03343931958079338,0.1284584254026413,0.12692047655582428,0.030359512194991112,0.03343931958079338,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
99,0.030085960403084755,0.033961378037929535,0.1276642084121704,0.12635314464569092,0.030085960403084755,0.033961378037929535,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
100,0.027769770473241806,0.03351346775889397,0.12253119796514511,0.12611080706119537,0.027769770473241806,0.03351346775889397,LSTM,60,0,32,0.1,0.001,32,15,100,100,val_loss
1,0.8286226987838745,0.6121864318847656,0.7344167828559875,0.6405237317085266,0.8286226987838745,0.6121864318847656,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
2,0.5034492611885071,0.32959648966789246,0.5665529370307922,0.4541577398777008,0.5034492611885071,0.32959648966789246,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
3,0.3118663728237152,0.1864452213048935,0.43924883008003235,0.32971417903900146,0.3118663728237152,0.1864452213048935,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
4,0.19627656042575836,0.11395903676748276,0.3378087878227234,0.25294893980026245,0.19627656042575836,0.11395903676748276,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
5,0.1299772411584854,0.08481118828058243,0.27192384004592896,0.2201400101184845,0.1299772411584854,0.08481118828058243,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
6,0.10341916233301163,0.06879974901676178,0.24109810590744019,0.19959953427314758,0.10341916233301163,0.06879974901676178,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
7,0.09101466834545135,0.06348414719104767,0.2235928624868393,0.1891670823097229,0.09101466834545135,0.06348414719104767,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
8,0.07949477434158325,0.05799844488501549,0.20882466435432434,0.18156102299690247,0.07949477434158325,0.05799844488501549,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
9,0.0753091350197792,0.05739525705575943,0.20169730484485626,0.1793898642063141,0.0753091350197792,0.05739525705575943,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
10,0.07000716775655746,0.05498655512928963,0.19612932205200195,0.17590998113155365,0.07000716775655746,0.05498655512928963,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
11,0.0651727169752121,0.054705701768398285,0.19023393094539642,0.1751488298177719,0.0651727169752121,0.054705701768398285,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
12,0.06663712859153748,0.05726858973503113,0.19051997363567352,0.17655734717845917,0.06663712859153748,0.05726858973503113,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
13,0.06548807770013809,0.0566907599568367,0.1889868974685669,0.17494451999664307,0.06548807770013809,0.0566907599568367,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
14,0.06209735572338104,0.05372970923781395,0.18250931799411774,0.17098328471183777,0.06209735572338104,0.05372970923781395,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
15,0.059769414365291595,0.051585230976343155,0.18126781284809113,0.16834233701229095,0.059769414365291595,0.051585230976343155,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
16,0.05707867443561554,0.05187174305319786,0.1771407425403595,0.1672588288784027,0.05707867443561554,0.05187174305319786,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
17,0.056698333472013474,0.04969559237360954,0.17785342037677765,0.16408215463161469,0.056698333472013474,0.04969559237360954,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
18,0.054893385618925095,0.04959995299577713,0.17323234677314758,0.16400548815727234,0.054893385618925095,0.04959995299577713,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
19,0.05350708216428757,0.05469868704676628,0.17210586369037628,0.16953663527965546,0.05350708216428757,0.05469868704676628,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
20,0.05233928933739662,0.05082656443119049,0.1694333702325821,0.16514210402965546,0.05233928933739662,0.05082656443119049,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
21,0.05217162147164345,0.049457985907793045,0.16944895684719086,0.16300153732299805,0.05217162147164345,0.049457985907793045,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
22,0.049167633056640625,0.05034813657402992,0.16517607867717743,0.1637219935655594,0.049167633056640625,0.05034813657402992,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
23,0.049043577164411545,0.050488464534282684,0.16343601047992706,0.16335368156433105,0.049043577164411545,0.050488464534282684,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
24,0.04920040816068649,0.05417827516794205,0.16330350935459137,0.16598546504974365,0.04920040816068649,0.054178282618522644,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
25,0.0435345433652401,0.050410620868206024,0.15364663302898407,0.1612633317708969,0.0435345433652401,0.050410620868206024,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
26,0.04518277570605278,0.04704761877655983,0.15774843096733093,0.1571086198091507,0.04518277570605278,0.04704761877655983,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
27,0.045150548219680786,0.04994569346308708,0.15674512088298798,0.15991158783435822,0.045150548219680786,0.04994569346308708,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
28,0.045133382081985474,0.050928063690662384,0.15588635206222534,0.16145674884319305,0.045133382081985474,0.050928063690662384,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
29,0.04416816309094429,0.04985538497567177,0.1540158987045288,0.15888775885105133,0.04416816309094429,0.04985538497567177,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
30,0.04215105623006821,0.04738312214612961,0.15206332504749298,0.15588292479515076,0.04215105623006821,0.04738312214612961,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
31,0.04110613092780113,0.0468730553984642,0.15004810690879822,0.15545494854450226,0.04110613092780113,0.0468730553984642,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
32,0.04143252596259117,0.04690113663673401,0.14982888102531433,0.1549873799085617,0.04143252596259117,0.04690113663673401,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
33,0.0420210100710392,0.04943466931581497,0.1520443558692932,0.15778948366641998,0.0420210100710392,0.04943466931581497,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
34,0.03931542858481407,0.04891747981309891,0.14599338173866272,0.15661747753620148,0.03931542858481407,0.04891747981309891,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
35,0.04005572199821472,0.04883919283747673,0.14706449210643768,0.15682029724121094,0.04005572199821472,0.04883919283747673,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
36,0.039038676768541336,0.047966405749320984,0.14716382324695587,0.155938982963562,0.039038676768541336,0.047966405749320984,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
37,0.03914674371480942,0.04685985669493675,0.14521831274032593,0.15408024191856384,0.03914674371480942,0.04685985669493675,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
38,0.038973867893218994,0.046141065657138824,0.14658290147781372,0.15318584442138672,0.038973867893218994,0.046141065657138824,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
39,0.03857630118727684,0.049628764390945435,0.14624200761318207,0.15798673033714294,0.03857630118727684,0.049628764390945435,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
40,0.038403697311878204,0.04906516894698143,0.1444624364376068,0.15611569583415985,0.038403697311878204,0.04906516894698143,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
41,0.038682181388139725,0.04791060462594032,0.14578905701637268,0.15456749498844147,0.038682181388139725,0.04791060462594032,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
42,0.03696854040026665,0.048369746655225754,0.14227080345153809,0.15473949909210205,0.03696854040026665,0.048369746655225754,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
43,0.03635258972644806,0.0462578684091568,0.142054945230484,0.15206968784332275,0.03635258972644806,0.0462578684091568,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
44,0.03663041442632675,0.047499485313892365,0.1422843337059021,0.15344983339309692,0.03663041442632675,0.047499485313892365,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
45,0.03967646136879921,0.046380072832107544,0.14741702377796173,0.1518239974975586,0.03967646136879921,0.046380072832107544,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
46,0.036129631102085114,0.04625849798321724,0.13994599878787994,0.15185433626174927,0.036129631102085114,0.04625849798321724,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
47,0.03541884943842888,0.044206179678440094,0.1397632211446762,0.14936032891273499,0.03541884943842888,0.044206179678440094,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
48,0.03579995036125183,0.045853860676288605,0.14138826727867126,0.15107354521751404,0.03579995036125183,0.045853860676288605,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
49,0.03620169684290886,0.04407133534550667,0.1390353888273239,0.14900048077106476,0.03620169684290886,0.04407133534550667,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
50,0.03521833196282387,0.04359687492251396,0.13754910230636597,0.14767412841320038,0.035218335688114166,0.04359687492251396,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
51,0.03591528534889221,0.044706083834171295,0.14015619456768036,0.14932726323604584,0.03591528534889221,0.044706083834171295,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
52,0.037319380789995193,0.04495091363787651,0.14296592772006989,0.14935368299484253,0.037319380789995193,0.04495091363787651,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
53,0.03458083048462868,0.04503428936004639,0.1373368501663208,0.15016737580299377,0.03458083048462868,0.04503428936004639,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
54,0.03416862711310387,0.04730081930756569,0.1360604465007782,0.15262065827846527,0.03416862711310387,0.04730081930756569,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
55,0.03426798805594444,0.04532554745674133,0.13812556862831116,0.14938735961914062,0.03426798805594444,0.04532554745674133,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
56,0.03332234546542168,0.04454020410776138,0.1354357749223709,0.1483217030763626,0.03332234546542168,0.04454020410776138,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
57,0.03514709323644638,0.043425895273685455,0.13939166069030762,0.14588741958141327,0.03514709323644638,0.043425895273685455,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
58,0.034456588327884674,0.043223150074481964,0.13726696372032166,0.1469738781452179,0.034456588327884674,0.043223150074481964,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
59,0.03407912701368332,0.0438658744096756,0.13714787364006042,0.14753349125385284,0.03407912701368332,0.0438658744096756,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
