epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,epochs_usados,early_stopping_monitor,wavelet,dwt_level,low_filters,low_lstm_units,low_dropout,high_filters_1,high_filters_2,high_dilation_rates,high_dropout,dense_units,learning_rate,epochs_max,batch_size,patience
28,0.022523183375597,0.06975360214710236,0.11685575544834137,0.21083852648735046,0.022523183375597,0.06975360214710236,DWT_CLSTM_DCCNN,80,0,29,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
29,0.027618825435638428,0.060894694179296494,0.13005341589450836,0.19375765323638916,0.027618825435638428,0.060894694179296494,DWT_CLSTM_DCCNN,80,0,29,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
1,0.48839274048805237,0.20725838840007782,0.5538170337677002,0.3567880094051361,0.48839274048805237,0.20725838840007782,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
2,0.1724349558353424,0.14229248464107513,0.32064104080200195,0.2825096547603607,0.1724349558353424,0.14229248464107513,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
3,0.1318570226430893,0.14975640177726746,0.28235897421836853,0.2964724898338318,0.1318570226430893,0.14975640177726746,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
4,0.12462232261896133,0.13845917582511902,0.27478158473968506,0.29343536496162415,0.12462232261896133,0.13845917582511902,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
5,0.11233209818601608,0.07995038479566574,0.2572246193885803,0.22205106914043427,0.11233209818601608,0.07995038479566574,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
6,0.09866369515657425,0.04808929190039635,0.2383616864681244,0.1581283062696457,0.09866369515657425,0.04808929190039635,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
7,0.06310005486011505,0.05432051792740822,0.19167037308216095,0.17540089786052704,0.06310005486011505,0.05432051792740822,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
8,0.052439261227846146,0.053245507180690765,0.1765000820159912,0.16941474378108978,0.052439261227846146,0.053245507180690765,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
9,0.05140985548496246,0.07634373754262924,0.17301645874977112,0.21133390069007874,0.05140985548496246,0.07634373754262924,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
10,0.05109753832221031,0.050883565098047256,0.16892404854297638,0.16435135900974274,0.05109753832221031,0.050883565098047256,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
11,0.038360845297575,0.055267203599214554,0.14775921404361725,0.1804182529449463,0.038360845297575,0.055267203599214554,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
12,0.03592277318239212,0.0564727708697319,0.1475927233695984,0.17043347656726837,0.03592277318239212,0.0564727708697319,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
13,0.03581517934799194,0.0521622970700264,0.1457434892654419,0.1587384194135666,0.03581517934799194,0.0521622970700264,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
14,0.04134313017129898,0.045627716928720474,0.1553746610879898,0.15267357230186462,0.04134313017129898,0.045627716928720474,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
15,0.037682387977838516,0.05017789080739021,0.14908038079738617,0.17081226408481598,0.037682387977838516,0.05017789080739021,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
16,0.038750357925891876,0.050581078976392746,0.15023307502269745,0.1747003048658371,0.038750357925891876,0.050581078976392746,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
17,0.03433605283498764,0.050494108349084854,0.13942572474479675,0.17572905123233795,0.03433605283498764,0.050494108349084854,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
18,0.031111814081668854,0.046106547117233276,0.1311125010251999,0.16396403312683105,0.031111814081668854,0.046106547117233276,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
19,0.035341568291187286,0.042340874671936035,0.14203490316867828,0.14185014367103577,0.035341568291187286,0.042340874671936035,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
20,0.02966780588030815,0.06998615711927414,0.131927028298378,0.18066249787807465,0.02966780588030815,0.06998615711927414,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
21,0.03199384734034538,0.09673953056335449,0.13703782856464386,0.22616924345493317,0.03199384734034538,0.09673953056335449,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
22,0.04648284241557121,0.10670433938503265,0.16561253368854523,0.23575212061405182,0.04648284241557121,0.10670433938503265,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
23,0.04669104143977165,0.07351464778184891,0.1609499752521515,0.1894042193889618,0.04669104143977165,0.07351464778184891,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
24,0.04052230343222618,0.0516631044447422,0.14969883859157562,0.15418541431427002,0.04052230343222618,0.0516631044447422,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
25,0.04497550427913666,0.12328854948282242,0.1574341058731079,0.2731144428253174,0.04497550427913666,0.12328854948282242,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
26,0.0639374703168869,0.07460688799619675,0.18837645649909973,0.2005900889635086,0.0639374703168869,0.07460688799619675,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
27,0.049279142171144485,0.055409736931324005,0.17016133666038513,0.1577829122543335,0.049279142171144485,0.055409736931324005,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
28,0.03291000798344612,0.0731760710477829,0.1374683678150177,0.19153717160224915,0.03291000798344612,0.0731760710477829,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
29,0.0359584204852581,0.048579681664705276,0.14168280363082886,0.15450312197208405,0.0359584204852581,0.048579681664705276,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
30,0.02140415832400322,0.05110684409737587,0.10992725193500519,0.16646382212638855,0.02140415832400322,0.05110684409737587,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
31,0.023527270182967186,0.06519763916730881,0.1147899180650711,0.20117412507534027,0.023527270182967186,0.06519763916730881,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
32,0.023654606193304062,0.05116914585232735,0.11612670868635178,0.1688670963048935,0.023654606193304062,0.05116914585232735,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
33,0.020152846351265907,0.05901166424155235,0.1067027673125267,0.17847940325737,0.020152846351265907,0.05901166424155235,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
34,0.02293604612350464,0.06421530991792679,0.11647848039865494,0.18106870353221893,0.02293604612350464,0.06421530991792679,DWT_CLSTM_DCCNN,80,1,34,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
1,0.49152615666389465,0.15004532039165497,0.5565304756164551,0.303567111492157,0.49152615666389465,0.15004532039165497,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
2,0.15332260727882385,0.10321475565433502,0.3057650625705719,0.24015775322914124,0.15332260727882385,0.10321475565433502,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
3,0.11068572849035263,0.10253606736660004,0.2600453495979309,0.24308191239833832,0.11068572849035263,0.10253606736660004,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
4,0.08866791427135468,0.10897599905729294,0.22993068397045135,0.25834909081459045,0.08866791427135468,0.10897599905729294,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
5,0.08489444851875305,0.12544845044612885,0.22477923333644867,0.28365272283554077,0.08489444851875305,0.12544845044612885,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
6,0.07890836149454117,0.1075824573636055,0.2174980193376541,0.250628262758255,0.07890836149454117,0.1075824573636055,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
7,0.08097387850284576,0.13278977572917938,0.21934278309345245,0.264638751745224,0.08097387850284576,0.13278977572917938,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
8,0.08347039669752121,0.0591978020966053,0.22304736077785492,0.1717304140329361,0.08347039669752121,0.0591978020966053,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
9,0.06761902570724487,0.05384260043501854,0.196181520819664,0.17892314493656158,0.06761902570724487,0.05384260043501854,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
10,0.07462865114212036,0.08452887833118439,0.20913071930408478,0.21241207420825958,0.07462865114212036,0.08452887833118439,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
11,0.07263470441102982,0.05037558078765869,0.19995194673538208,0.1649908572435379,0.07263470441102982,0.05037558078765869,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
12,0.054081011563539505,0.046338219195604324,0.17559047043323517,0.16146521270275116,0.054081011563539505,0.046338219195604324,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
13,0.03776945173740387,0.0640401840209961,0.1483842432498932,0.18207590281963348,0.03776945173740387,0.0640401840209961,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
14,0.038157377392053604,0.052250903099775314,0.14810150861740112,0.16409961879253387,0.038157377392053604,0.052250903099775314,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
15,0.032765164971351624,0.046972353011369705,0.13699327409267426,0.16497837007045746,0.032765164971351624,0.046972353011369705,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
16,0.029373999685049057,0.048070017248392105,0.13067443668842316,0.16753043234348297,0.029373999685049057,0.048070017248392105,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
17,0.03572537750005722,0.05681023374199867,0.14279848337173462,0.1799895316362381,0.03572537750005722,0.05681023374199867,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
18,0.03605617955327034,0.054428696632385254,0.1410527229309082,0.1821567714214325,0.03605617955327034,0.054428696632385254,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
19,0.027325408533215523,0.06152839586138725,0.1250522881746292,0.18767385184764862,0.027325408533215523,0.06152839586138725,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
20,0.033975403755903244,0.05409244820475578,0.14215144515037537,0.16201035678386688,0.033975403755903244,0.05409244820475578,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
21,0.032527875155210495,0.04448866844177246,0.13969610631465912,0.14124737679958344,0.032527875155210495,0.04448866844177246,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
22,0.029387380927801132,0.047155022621154785,0.13217586278915405,0.1511376053094864,0.029387380927801132,0.047155022621154785,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
23,0.031516723334789276,0.04827723279595375,0.13610351085662842,0.16612307727336884,0.031516723334789276,0.04827723279595375,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
24,0.02910950593650341,0.06208273395895958,0.12898455560207367,0.19819359481334686,0.02910950593650341,0.06208273395895958,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
25,0.03560500219464302,0.05059773474931717,0.1403205394744873,0.17485679686069489,0.03560500219464302,0.05059773474931717,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
26,0.026605281978845596,0.03459475561976433,0.12086042016744614,0.13135726749897003,0.026605281978845596,0.03459475561976433,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
27,0.02544262818992138,0.03634048253297806,0.1204686164855957,0.13286229968070984,0.02544262818992138,0.03634048253297806,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
28,0.027490343898534775,0.06840871274471283,0.12622641026973724,0.19106857478618622,0.027490343898534775,0.06840871274471283,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
29,0.03314482048153877,0.08996912091970444,0.140189528465271,0.2233438491821289,0.03314482048153877,0.08996912091970444,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
30,0.03475591167807579,0.10465802252292633,0.14260320365428925,0.24196065962314606,0.03475591167807579,0.10465802252292633,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
31,0.04600876197218895,0.06194203346967697,0.16350403428077698,0.1666416972875595,0.04600876197218895,0.06194203346967697,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
32,0.0304983239620924,0.04739756137132645,0.12968061864376068,0.149332657456398,0.0304983239620924,0.04739756137132645,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
33,0.03568694740533829,0.08688627183437347,0.13686294853687286,0.21359634399414062,0.03568694740533829,0.08688627183437347,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
34,0.048190467059612274,0.07293994724750519,0.15405799448490143,0.20863540470600128,0.048190467059612274,0.07293994724750519,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
35,0.03466038405895233,0.0776548758149147,0.1410425305366516,0.2015276998281479,0.03466038405895233,0.0776548758149147,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
36,0.02654404751956463,0.08857323974370956,0.12537923455238342,0.2097768485546112,0.02654404751956463,0.08857323974370956,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
37,0.03564592823386192,0.05130746588110924,0.1424272060394287,0.1471061408519745,0.03564592823386192,0.05130746588110924,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
38,0.023567337542772293,0.04723694175481796,0.11662564426660538,0.15697678923606873,0.023567337542772293,0.04723694175481796,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
39,0.02230130322277546,0.04397222399711609,0.1121155321598053,0.1449669897556305,0.02230130322277546,0.04397222399711609,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
40,0.0220725666731596,0.05275881290435791,0.11180423200130463,0.15387238562107086,0.0220725666731596,0.05275881290435791,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
41,0.023060034960508347,0.08686945587396622,0.11362052708864212,0.1930374950170517,0.023060034960508347,0.08686945587396622,DWT_CLSTM_DCCNN,80,2,41,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
1,0.4928135275840759,0.17734308540821075,0.5549501180648804,0.3271808326244354,0.4928135275840759,0.17734308540821075,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
2,0.1998489946126938,0.1617744266986847,0.35030505061149597,0.32075077295303345,0.1998489946126938,0.1617744266986847,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
3,0.1354122906923294,0.1926451474428177,0.2823135256767273,0.332264244556427,0.1354122906923294,0.1926451474428177,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
4,0.1406014859676361,0.10321293026208878,0.287341833114624,0.24662229418754578,0.1406014859676361,0.10321293026208878,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
5,0.1047063022851944,0.05697143077850342,0.24608294665813446,0.1843360811471939,0.1047063022851944,0.05697143077850342,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
6,0.08298534899950027,0.05542521923780441,0.21448157727718353,0.17223794758319855,0.08298534899950027,0.05542521923780441,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
7,0.060224197804927826,0.044810593128204346,0.1855948567390442,0.15034164488315582,0.060224197804927826,0.044810593128204346,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
8,0.0454731360077858,0.047003891319036484,0.16076356172561646,0.16546013951301575,0.0454731360077858,0.047003891319036484,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
9,0.044746916741132736,0.037367552518844604,0.15778717398643494,0.14174731075763702,0.044746916741132736,0.037367552518844604,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
10,0.04005967453122139,0.030530039221048355,0.14930786192417145,0.12558165192604065,0.04005967453122139,0.030530039221048355,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
11,0.040561746805906296,0.042084723711013794,0.15248285233974457,0.1506839096546173,0.040561746805906296,0.042084723711013794,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
12,0.04107999801635742,0.04079889878630638,0.1518138349056244,0.14522521197795868,0.04107999801635742,0.04079889878630638,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
13,0.03447922319173813,0.036544911563396454,0.13762930035591125,0.1420641988515854,0.03447922319173813,0.036544911563396454,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
14,0.03548400104045868,0.0382557287812233,0.1418338268995285,0.13728563487529755,0.03548400104045868,0.0382557287812233,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
15,0.03257264941930771,0.05699259787797928,0.13768167793750763,0.16182170808315277,0.03257264941930771,0.05699259787797928,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
16,0.03272909298539162,0.06002781167626381,0.13716493546962738,0.16188247501850128,0.03272909298539162,0.06002781167626381,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
17,0.03401997685432434,0.07936955243349075,0.13955511152744293,0.2055225372314453,0.03401997685432434,0.07936955243349075,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
18,0.044595617800951004,0.08863569796085358,0.15866060554981232,0.207006573677063,0.044595617800951004,0.08863569796085358,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
19,0.05656123533844948,0.06302410364151001,0.18056245148181915,0.17474055290222168,0.05656123533844948,0.06302410364151001,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
20,0.053613197058439255,0.050089139491319656,0.17753194272518158,0.1752612590789795,0.053613197058439255,0.050089139491319656,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
21,0.04860321059823036,0.09909503161907196,0.1661873161792755,0.25350090861320496,0.04860321059823036,0.09909503161907196,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
22,0.06336238980293274,0.05677541717886925,0.1925172656774521,0.1848207712173462,0.06336238980293274,0.05677541717886925,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
