Estación,Fecha,Valor real,Valor predicho
Achí,2013-09-08,493.0,480.10933932257814
Achí,2013-09-16,444.0,528.4138908869653
Achí,2013-09-17,450.0,512.0487451167678
Achí,2013-09-19,465.0,507.3270733492129
Achí,2013-09-27,447.0,480.49739033547974
Achí,2013-10-04,404.0,520.6986953257701
Achí,2013-10-11,369.0,503.74588752368606
Achí,2013-10-16,413.0,520.5938033491916
Achí,2013-10-19,447.0,513.1752180118178
Achí,2013-10-22,458.0,512.9337652846191
Achí,2013-10-26,447.0,532.4863087726155
Achí,2013-10-27,443.0,537.1204231396539
Achí,2013-11-01,477.0,537.3475040815892
Achí,2013-11-02,483.0,521.1199475796836
Achí,2013-11-03,488.0,514.695376579646
Achí,2013-11-14,521.0,532.031592462145
Achí,2013-11-24,450.0,512.379016768892
Achí,2013-11-27,460.0,527.1141642468093
Achí,2013-11-29,474.0,546.1052573130377
Achí,2013-12-03,514.0,522.3354826341573
Achí,2013-12-05,506.0,528.1561316724637
Achí,2013-12-12,503.0,545.9965875208005
Achí,2013-12-14,512.0,542.5778281216659
Achí,2013-12-15,509.0,530.8235942851779
Achí,2013-12-18,492.0,532.9354767987056
Achí,2013-12-30,445.0,489.35370480492674
Achí,2014-01-07,444.0,380.5616156303406
Achí,2014-01-08,438.0,424.0979979232502
Achí,2014-01-09,434.0,374.5205595941945
Achí,2014-01-20,385.0,384.7524941403141
Achí,2014-01-28,407.0,368.2930865303589
Achí,2014-01-31,412.0,334.1295566728553
Achí,2014-02-06,423.0,329.5083987223503
Achí,2014-02-13,438.0,335.02524780306896
Achí,2014-02-15,419.0,330.3224652690626
Achí,2014-02-17,439.0,314.4560001809649
Achí,2014-02-21,428.0,322.7177101887792
Achí,2014-02-22,433.0,337.5662938927802
Achí,2014-02-23,427.0,347.36431747224276
Achí,2014-02-24,436.0,318.9404518988114
Achí,2014-03-15,522.0,404.6578639875089
Achí,2014-03-16,513.0,424.0866830506173
Achí,2014-03-20,485.0,437.86014692855736
Achí,2014-03-21,476.0,447.9353053473204
Achí,2014-03-25,446.0,427.78859488191483
Achí,2014-04-02,447.0,401.3491310470608
Achí,2014-04-04,443.0,400.03437593899025
Achí,2014-04-20,537.0,364.63386112071987
Achí,2014-04-21,541.0,365.0153476270991
Achí,2014-04-26,614.0,332.432363657753
Achí,2014-05-09,728.0,495.46890551155275
Achí,2014-05-14,790.0,498.87309081293745
Achí,2014-05-19,794.0,542.4449992875263
Achí,2014-05-31,634.0,511.36904643604055
Achí,2014-06-01,641.0,519.4424804702102
Achí,2014-06-02,656.0,497.93285665922224
Achí,2014-06-04,681.0,526.2089346049419
Achí,2014-06-05,692.0,515.006793713925
Achí,2014-06-06,710.0,552.4835467170819
Achí,2014-06-07,725.0,543.737577383969
Achí,2014-06-11,763.0,495.2845038845268
Achí,2014-06-14,773.0,518.244921118581
Achí,2014-06-20,736.0,462.88291342323726
Achí,2014-06-21,722.0,440.2864723112134
Achí,2014-06-27,694.0,448.00951015112923
Achí,2014-06-29,690.0,467.0893163395022
Achí,2014-07-02,670.0,421.9085100972225
Achí,2014-07-03,674.0,447.37177229977965
Achí,2014-07-06,655.0,444.9570027673726
Achí,2014-07-07,656.0,424.0020118243879
Achí,2014-07-15,583.0,441.4752654817946
Achí,2014-07-16,575.0,380.34616994965995
Achí,2014-07-19,574.0,432.2949287477387
Achí,2014-08-03,559.0,332.68962754221764
Achí,2014-08-07,601.0,323.04626681665434
Achí,2014-08-17,657.0,353.6236728078345
Achí,2014-08-18,655.0,364.5459099043483
Achí,2014-08-24,649.0,354.3754104810985
Achí,2014-08-26,644.0,372.22089148835295
Achí,2014-09-02,674.0,347.4610132755207
Achí,2014-09-10,584.0,356.53009440771245
Achí,2014-09-17,606.0,386.8578774503344
Achí,2014-09-23,655.0,404.0311542530149
Achí,2014-10-06,565.0,419.3111861595877
Achí,2014-10-07,575.0,382.4658137473021
Achí,2014-10-21,660.0,514.7701114006361
Achí,2014-10-26,653.0,501.76060297592517
Achí,2014-10-27,650.0,500.5217282529107
Achí,2014-10-28,648.0,530.7287858512116
Achí,2014-10-30,637.0,510.39636566803745
Achí,2014-10-31,633.0,504.33000517556366
Achí,2014-11-01,629.0,502.8194371627385
Achí,2014-11-11,696.0,534.1370332222632
Achí,2014-11-14,730.0,578.6323521399621
Achí,2014-11-20,738.0,614.8440446670254
Achí,2014-11-22,731.0,583.6176097505916
Achí,2014-11-25,713.0,557.174670375495
Achí,2014-11-29,675.0,539.8469586107699
Achí,2014-11-30,656.0,561.3458822298363
Achí,2014-12-01,650.0,585.5996807216666
Achí,2014-12-03,636.0,539.2759725383286
Achí,2014-12-04,622.0,548.1746335576476
Achí,2014-12-09,619.0,498.6454404867108
Achí,2014-12-14,681.0,501.78772012442573
Achí,2014-12-16,683.0,497.04082642441085
Achí,2014-12-21,634.0,515.5622507880014
Achí,2014-12-25,571.0,499.1122315406195
Achí,2015-01-06,430.0,354.10025008813693
Achí,2015-01-24,392.0,352.6307064636468
Achí,2015-01-29,389.0,357.9295500900373
Achí,2015-02-02,351.0,389.56466016441783
Achí,2015-02-10,402.0,377.99869223810106
Achí,2015-02-11,422.0,365.1217322174343
Achí,2015-02-17,402.0,381.45659588520306
Achí,2015-02-19,372.0,374.587160951615
Achí,2015-02-22,337.0,382.81993907620466
Achí,2015-02-26,314.0,320.10376509222914
Achí,2015-02-28,301.0,289.2827306715282
Achí,2015-03-05,259.0,308.6258049659974
Achí,2015-03-09,254.0,309.45492622742785
Achí,2015-03-23,366.0,359.108490222363
Achí,2015-03-28,347.0,356.0702782510869
Achí,2015-04-01,387.0,358.3226784952568
Achí,2015-04-04,393.0,396.98152814466414
Achí,2015-04-07,419.0,400.17435749358435
Achí,2015-04-09,441.0,419.4440221130443
Achí,2015-04-20,517.0,434.3719854097975
Achí,2015-04-21,527.0,430.34680822209907
Achí,2015-04-22,536.0,461.9696070419892
Achí,2015-04-23,548.0,466.0518013343819
Achí,2015-04-27,518.0,527.6142562700238
Achí,2015-04-29,491.0,463.2805030609461
Achí,2015-04-30,480.0,449.55185879864166
Achí,2015-05-02,451.0,455.6193671708002
Achí,2015-05-06,423.0,444.49433570707697
Achí,2015-05-13,352.0,439.7185086919759
Achí,2015-05-16,374.0,400.06063004654186
Achí,2015-05-17,405.0,401.7437922058232
Achí,2015-05-29,572.0,453.2956306153987
Achí,2015-06-06,650.0,483.7064795554455
Achí,2015-06-17,547.0,474.60756153441804
Achí,2015-06-19,519.0,516.8861248959039
Achí,2015-06-21,493.0,478.95165529399753
Achí,2015-06-26,447.0,437.6255053844958
Achí,2015-06-27,441.0,442.026499831984
Achí,2015-06-29,431.0,411.4218259121833
Achí,2015-06-30,422.0,413.3005209107948
Achí,2015-07-03,418.0,427.32357837375883
Achí,2015-07-05,435.0,422.76987204605086
Achí,2015-07-07,460.0,393.09310221683154
Achí,2015-07-11,493.0,408.49367189198546
Achí,2015-07-25,565.0,376.964150803246
Achí,2015-08-01,556.0,377.2177474395981
Achí,2015-08-03,533.0,387.89310571584804
Achí,2015-08-04,525.0,359.42009021903476
Achí,2015-08-14,486.0,369.3656359924197
Achí,2015-08-16,477.0,373.490132278804
Achí,2015-08-30,508.0,410.6063659820904
Achí,2015-09-01,533.0,371.7130113352588
Achí,2015-09-03,540.0,389.1120315238445
Achí,2015-09-23,430.0,378.6694818753688
Achí,2015-10-04,518.0,308.5884852665101
Achí,2015-10-05,527.0,328.83817020221085
Achí,2015-10-14,602.0,333.56207267045085
Achí,2015-10-17,652.0,380.32436646230383
Achí,2015-10-24,621.0,356.5058306054749
Achí,2015-10-29,614.0,359.92098217420653
Achí,2015-11-03,646.0,399.53840095925875
Achí,2015-11-16,627.0,431.12255497405204
Achí,2015-11-17,620.0,435.78476811286225
Achí,2015-11-26,664.0,417.748832025638
Achí,2015-12-02,632.0,436.79866131784246
Achí,2015-12-06,586.0,370.8137836677994
Achí,2015-12-15,482.0,284.7192686051254
Achí,2015-12-20,431.0,337.0112575247849
Achí,2015-12-21,420.0,350.2520366869164
Achí,2016-01-02,273.5,225.89895559145376
Achí,2016-01-04,262.9375,373.130183586453
Achí,2016-01-09,257.375,234.43032018102213
Achí,2016-01-11,272.6875,239.97857246182173
Achí,2016-01-17,238.625,225.66163805290913
Achí,2016-01-23,204.6875,194.22547988969217
Achí,2016-01-27,204.5,193.5264480444689
Achí,2016-01-30,212.0,197.93957101811736
Achí,2016-01-31,198.875,195.64690196428995
Achí,2016-02-13,216.1875,206.08057016971713
Achí,2016-02-15,206.9375,185.64560495507453
Achí,2016-02-19,192.4375,244.79997111625323
Achí,2016-03-01,196.9375,257.49368426951423
Achí,2016-03-04,188.5625,255.87262523170716
Achí,2016-03-05,196.9375,242.56756452153653
Achí,2016-03-17,226.0,272.03410852643503
Achí,2016-03-25,228.3125,259.5826285855808
Achí,2016-03-31,199.0,261.2882093868691
Achí,2016-04-20,353.25,359.38432769593817
Achí,2016-04-24,392.375,405.28092019113814
Achí,2016-04-29,435.5,370.8651320412016
Achí,2016-05-01,433.5625,390.11818951640123
Achí,2016-05-08,520.0625,467.0147416782297
Achí,2016-05-09,530.125,453.08573245540407
Achí,2016-05-13,584.0,519.8798110495977
Achí,2016-05-17,529.875,506.1663173006912
Achí,2016-05-19,489.875,498.4759290127992
Achí,2016-06-09,606.0,488.8791587037502
Achí,2016-06-21,509.8125,491.8797978586934
Achí,2016-06-23,511.875,429.49673450380465
Achí,2016-07-11,526.9375,428.97547926236234
Achí,2016-07-16,536.0,369.27228692609094
Achí,2016-07-17,548.0,370.0269686507486
Achí,2016-07-21,562.5625,441.52675764110205
Achí,2016-07-23,570.5,426.8143719365639
Achí,2016-07-24,574.625,393.9265796066568
Achí,2016-07-25,580.5,429.29622712522496
Achí,2016-07-27,579.9375,416.2346396325656
Achí,2016-08-16,461.125,395.81769279064616
Achí,2016-08-22,432.5,424.01604466540374
Achí,2016-08-26,465.875,345.59357810838134
Achí,2016-09-03,531.1875,384.16327088865063
Achí,2016-09-06,526.9375,451.45494225247563
Achí,2016-09-16,596.5625,479.8245077986685
Achí,2016-09-20,566.5625,464.95077560199246
Achí,2016-09-26,562.5625,483.2136259070258
Achí,2016-09-29,550.5,427.33604091386974
Achí,2016-09-30,542.75,439.428657503848
Achí,2016-10-02,529.9375,471.3291777889467
Achí,2016-10-07,546.125,466.3393881295041
Achí,2016-10-10,581.375,446.9113035039642
Achí,2016-10-18,652.625,516.1680261285034
Achí,2016-10-22,639.5,498.9932045804543
Achí,2016-11-22,726.3125,628.7369882444079
Achí,2016-11-28,734.5625,609.663371839471
Achí,2016-12-03,752.3125,640.9351269879419
Achí,2016-12-08,770.0,638.1769051070189
Achí,2016-12-17,735.9375,592.9437970887823
Achí,2016-12-18,727.125,574.7801670159333
Achí,2016-12-26,650.0625,546.9332625215524
Achí,2016-12-28,625.9375,536.0213107263448
Achí,2017-01-07,523.875,534.0914590667404
Achí,2017-01-14,505.6875,500.5696496123289
Achí,2017-01-26,524.375,450.88111141393335
Achí,2017-01-28,507.0,450.6980037256629
Achí,2017-01-30,480.8125,405.2604711494132
Achí,2017-02-02,450.0625,384.78721662311705
Achí,2017-02-18,337.4375,348.7803701502413
Achí,2017-02-21,323.75,326.5177370581369
Achí,2017-02-24,323.25,320.4773576284261
Achí,2017-02-26,317.75,335.87192445011016
Achí,2017-03-01,310.625,348.1075192073928
Achí,2017-03-08,354.8125,361.65591206462074
Achí,2017-03-14,460.6875,388.32941422818936
Achí,2017-03-19,530.8125,453.74719590073494
Achí,2017-03-22,537.8125,451.333021324677
Achí,2017-03-28,580.0,457.2451996309346
Achí,2017-04-04,617.3125,467.877632771154
Achí,2017-04-05,601.5,507.68054202645567
Achí,2017-04-08,569.625,485.69244671086483
Achí,2017-04-09,563.0,488.9466479763955
Achí,2017-04-15,518.25,538.1428651950961
Achí,2017-04-18,524.875,492.96724608918635
Achí,2017-04-20,518.3125,549.7656837632517
Achí,2017-04-29,581.6875,560.0394580272778
Achí,2017-05-01,602.625,589.1876828111489
Achí,2017-05-02,616.3125,538.4896703837848
Achí,2017-05-05,630.375,547.9223144769155
Achí,2017-05-06,637.6875,548.4803623670433
Achí,2017-05-09,668.375,553.2754372863632
Achí,2017-05-12,730.625,592.5733050500139
Achí,2017-05-26,701.125,678.8947544749714
Achí,2017-05-30,674.625,649.4647900360176
Achí,2017-05-31,666.0625,692.8304504691255
Achí,2017-06-02,653.875,650.1063849324064
Achí,2017-06-09,642.0625,652.7064101205503
Achí,2017-06-13,661.3125,628.6451862992219
Achí,2017-06-18,691.6875,613.4957577021664
Achí,2017-06-20,702.5,630.1103537883516
Achí,2017-06-30,662.5,594.45169714085
Achí,2017-07-02,657.25,629.7265725690555
Achí,2017-07-08,629.0,638.1509348551263
Achí,2017-07-10,608.5625,594.8843218213005
Achí,2017-07-12,598.125,564.063824914615
Achí,2017-07-14,610.875,543.8167061039569
Achí,2017-07-31,535.5625,496.5924805772779
Achí,2017-08-03,533.0625,483.8127899494209
Achí,2017-08-05,560.5625,494.43043944303065
Achí,2017-08-06,571.8125,482.49251301383345
Achí,2017-08-07,580.75,469.6096611558321
Achí,2017-08-08,582.4375,477.5347765460184
Achí,2017-08-11,576.6875,455.3764026317541
Achí,2017-08-14,606.5625,494.72650401185
Achí,2017-08-16,581.5,472.929352783633
Achí,2017-08-20,573.625,472.132048432777
Achí,2017-08-21,581.0625,494.53282857955816
Achí,2017-08-23,608.3125,509.3016790240192
Achí,2017-08-27,605.125,473.9845736974043
Achí,2017-09-02,614.6875,503.59407912558373
Achí,2017-09-10,585.8125,510.13437187682007
Achí,2017-09-16,661.0,499.25574561226966
Achí,2017-09-19,679.5,526.228993596738
Achí,2017-09-20,681.625,497.72497040918904
Achí,2017-09-21,675.9375,520.0669860001341
Achí,2017-09-22,669.625,526.490054889048
Achí,2017-09-29,674.6875,523.4094978483082
Achí,2017-10-26,626.0,531.684108630693
Achí,2017-10-28,646.5625,515.0491719502979
Achí,2017-10-30,661.75,548.2240064999598
Achí,2017-10-31,648.6875,540.623797009102
Achí,2017-11-05,666.8125,529.2132058523578
Achí,2017-11-07,692.25,540.6800150262003
Achí,2017-11-09,699.9375,558.0829179596476
Achí,2017-11-10,701.25,550.2533447837479
Achí,2017-11-21,731.6875,637.0731026193364
Achí,2017-11-29,750.0,607.8071360324527
Achí,2017-12-04,697.75,637.3965196477601
Achí,2017-12-07,677.0625,600.5857539830462
Achí,2017-12-16,651.5625,591.1374249184234
Achí,2017-12-30,573.3125,488.41718361714413
Achí,2017-12-31,586.9375,478.21254148742327
Achí,2018-01-14,627.3125,477.733325906779
Achí,2018-01-17,607.3125,487.01647557088563
Achí,2018-01-22,559.5,502.70265682599097
Achí,2018-01-23,553.5625,498.3040219588722
Achí,2018-01-27,549.25,458.2256129622815
Achí,2018-02-03,465.125,358.6370044633594
Achí,2018-02-05,445.875,411.6533932861892
Achí,2018-02-08,416.75,374.9250396175422
Achí,2018-02-16,378.6875,325.84681574527525
Achí,2018-02-21,396.75,379.29977842801554
Achí,2018-03-06,375.375,317.6157271276345
Achí,2018-03-07,386.1875,349.4078967428757
Achí,2018-03-08,396.5625,358.71761454344784
Achí,2018-03-09,410.25,375.6760157926401
Achí,2018-03-12,451.6875,339.5369821096865
Achí,2018-03-18,517.875,275.47174598996867
Achí,2018-03-22,518.5,304.3528184299291
Achí,2018-03-28,497.0625,368.5639188451728
Achí,2018-03-31,522.6875,406.51629191058987
Achí,2018-04-01,534.5,401.19655870640514
Achí,2018-04-06,629.25,429.0319442041428
Achí,2018-04-08,655.9375,460.39699780387105
Achí,2018-04-14,681.5625,511.78133788391756
Achí,2018-04-15,694.375,495.55286093582146
Achí,2018-04-16,693.8125,475.70040140097194
Achí,2018-04-23,636.1875,521.4494431839548
Achí,2018-05-05,552.4375,525.279766033529
Achí,2018-05-12,605.3125,543.8773023568752
Achí,2018-05-19,727.3125,619.7593423802796
Achí,2018-05-23,752.4375,636.0486849039225
Achí,2018-06-02,748.875,643.7034951517629
Achí,2018-06-05,732.6875,714.7633845973426
Achí,2018-06-09,712.8125,674.3704991947776
Achí,2018-06-20,653.625,578.0187093756798
Achí,2018-06-23,637.125,566.9816245817393
Achí,2018-06-26,619.0625,562.2399081515853
Achí,2018-06-28,610.0625,573.3635764510395
Achí,2018-06-29,604.875,558.709032347208
Achí,2018-07-06,627.375,537.5147223907725
Achí,2018-07-07,622.0625,538.1320957472196
Achí,2018-07-10,595.1875,515.6148121868403
Achí,2018-07-13,607.625,475.568896520354
Achí,2018-07-18,637.4375,469.88778042414145
Achí,2018-07-19,637.3125,466.73794069903715
Achí,2018-07-24,585.125,414.74010128610655
Achí,2018-07-25,588.625,416.2314179650962
Achí,2018-08-12,565.5625,419.82834557130946
Achí,2018-08-28,569.6875,389.2146010603999
Achí,2018-09-01,559.9375,343.23619038377547
Achí,2018-09-08,505.75,409.1385205200301
Achí,2018-09-09,513.3125,398.1075842229942
Achí,2018-09-16,574.0,454.4829677705597
Achí,2018-10-14,654.3125,544.3343050518839
Achí,2018-10-16,665.5,536.5856039276525
Achí,2018-10-29,694.25,596.4715670395613
Achí,2018-11-02,687.375,609.4039726258766
Achí,2018-11-13,718.875,599.0197446431863
Achí,2018-11-15,719.5625,631.2978404797204
Achí,2018-12-04,689.625,581.6386378169541
Achí,2018-12-07,676.5625,581.4565176799009
Achí,2018-12-20,572.9375,427.12585184640494
Achí,2019-01-02,456.5,326.9018668939747
Achí,2019-01-10,406.875,286.75032501188196
Achí,2019-01-12,409.375,297.74791230621145
Achí,2019-01-14,394.1875,291.6040774213744
Achí,2019-01-17,382.7708333,260.3485026768375
Achí,2019-01-20,300.7291667,345.14921078163155
Achí,2019-01-26,287.8125,270.72177858962436
Achí,2019-02-01,278.5,256.56494973533194
Achí,2019-02-05,285.9375,313.8432235486749
Achí,2019-02-06,280.125,296.55267704344976
Achí,2019-02-12,267.0,294.48484891661764
Achí,2019-02-23,287.4375,321.3618751501312
Achí,2019-02-27,304.625,343.25408834112653
Achí,2019-03-02,326.375,325.00337796171686
Achí,2019-03-15,405.25,337.2863288823121
Achí,2019-03-17,415.5,335.1555741368185
Achí,2019-03-25,417.9375,402.8330432376997
Achí,2019-03-26,415.5625,401.96912504025363
Achí,2019-03-31,426.75,426.4614258290799
Achí,2019-04-07,456.0,488.72360912956105
Achí,2019-04-13,489.1875,453.5689949656524
Achí,2019-04-19,542.625,442.98290460526925
Achí,2019-04-20,550.5,453.082342259556
Achí,2019-04-22,565.9375,457.64187227445814
Achí,2019-04-29,616.3125,548.5943591837754
Achí,2019-05-01,581.3125,527.5547130996554
Achí,2019-05-07,483.9375,530.8175670034839
Achí,2019-05-11,502.125,486.7426311252379
Achí,2019-05-12,516.0625,479.09540303353003
Achí,2019-05-15,564.0625,564.705822702225
Achí,2019-05-18,607.6875,530.4471055379231
Achí,2019-05-29,734.25,583.7482341872958
Achí,2019-05-31,752.4375,593.4771154758155
Achí,2019-06-04,774.125,604.2668039276741
Achí,2019-06-06,781.9375,629.2420885658512
Achí,2019-06-07,782.8125,620.9402342279493
Achí,2019-06-09,776.5625,613.3874348402894
Achí,2019-06-10,773.9375,614.4283266042346
Achí,2019-06-20,741.6875,575.2860135389913
Achí,2019-06-21,731.0,645.32437699666
Achí,2019-06-22,720.9375,620.6317017212682
Achí,2019-06-29,629.5625,544.1813013458075
Achí,2019-07-04,575.8125,490.873299790588
Achí,2019-07-05,571.0,488.34100845101665
Achí,2019-07-08,557.5625,493.84838274757084
Achí,2019-07-12,537.625,433.1499418373125
Achí,2019-07-15,525.0,440.0325578838207
Achí,2019-07-22,530.0,436.341888194182
Achí,2019-07-29,557.0,445.1672970513244
Achí,2019-08-07,539.5625,412.9686794861972
Achí,2019-08-30,490.4375,335.4177132180963
Achí,2019-09-03,481.0,318.88197561919367
Achí,2019-09-06,521.625,347.3526553468004
Achí,2019-09-12,472.75,292.76455656679485
Achí,2019-09-16,434.6875,323.09574348070737
Achí,2019-09-20,501.875,367.50680350314076
Achí,2019-09-21,523.125,385.9932461447367
Achí,2019-09-22,541.5625,394.43805193065253
Achí,2019-09-29,526.5625,410.91698583029427
Achí,2019-10-05,552.875,436.66041480030856
Achí,2019-10-27,722.1875,530.6228864340924
Achí,2019-11-01,723.4375,556.8483986177403
Achí,2019-11-07,650.375,551.0258035865897
Achí,2019-11-09,635.5625,543.6095577868164
Achí,2019-11-19,720.9375,591.495651580106
Achí,2019-11-20,721.0625,607.4845371020422
Achí,2019-11-27,717.875,571.4176759967801
Achí,2019-12-05,645.9375,515.8661475794655
Achí,2019-12-23,520.4375,476.4762155974079
Achí,2019-12-27,507.25,448.15299707049576
Achí,2019-12-29,503.0625,448.6375858051429
Achí,2020-01-13,395.8125,329.9646754395546
Achí,2020-01-14,400.1875,316.1841784821429
Achí,2020-01-20,385.25,320.6170045992478
Achí,2020-01-30,379.8125,299.67115717191945
Achí,2020-02-02,361.0,281.31985215807026
Achí,2020-02-05,336.9375,263.2927558187565
Achí,2020-02-07,324.25,231.64149877323914
Achí,2020-02-16,263.5625,219.017998200752
Achí,2020-03-05,279.875,271.69385806508546
Achí,2020-03-06,263.8125,294.9999193543075
Achí,2020-03-08,274.5625,302.32267934204845
Achí,2020-03-09,282.0,274.6898972706345
Achí,2020-03-12,267.375,226.01986705558429
Achí,2020-03-21,239.3125,313.00612005930464
Achí,2020-03-28,268.8125,286.9232173580476
Achí,2020-03-29,259.0,263.38518405085
Achí,2020-03-30,248.9375,259.21390383100453
Achí,2020-04-01,243.8125,240.0625256448416
Achí,2020-04-04,275.25,284.74312057000975
Achí,2020-04-07,293.5,323.87415908975055
Achí,2020-04-08,302.0,339.1612661267848
Achí,2020-04-12,333.125,307.6189943885065
Achí,2020-04-25,354.3125,372.1744083593517
Achí,2020-05-04,371.5625,340.42237146807634
Achí,2020-05-15,392.8125,354.5530815720187
Achí,2020-05-28,397.75,403.18532560103654
Achí,2020-06-04,470.5625,442.78427307940706
Achí,2020-06-08,545.375,458.6922758538305
Achí,2020-06-09,520.375,456.61865423895483
Achí,2020-06-10,515.5,444.2145728086663
Achí,2020-06-12,514.0,448.6849359860927
Achí,2020-06-18,520.625,469.1502762597764
Achí,2020-06-21,527.0,480.66428371968277
Achí,2020-06-23,537.5,469.88292820375926
Achí,2020-06-29,541.375,471.1956441767751
Achí,2020-07-01,564.0,472.9868269231504
Achí,2020-07-02,556.3125,469.9288144710023
Achí,2020-07-07,633.0625,495.9593469689096
Achí,2020-07-11,647.6875,525.3194579499147
Achí,2020-07-12,651.0,544.6204757295707
Achí,2020-07-13,651.625,530.63861029644
Achí,2020-07-14,655.3125,527.8171752422519
Achí,2020-07-18,636.4375,492.472648725889
Achí,2020-07-22,586.5,457.13020698592595
Achí,2020-07-23,583.4375,475.4495378825891
Achí,2020-07-24,576.6875,468.57190628366345
Achí,2020-07-26,591.0625,531.8931060849079
Achí,2020-07-30,593.3125,560.6893341166978
Achí,2020-08-03,599.4375,503.94354753533116
Achí,2020-08-04,584.6875,491.0873456633565
Achí,2020-08-07,559.125,487.07269567769015
Achí,2020-08-11,527.0625,395.539613873872
Achí,2020-08-19,564.3125,433.19252411462645
Achí,2020-08-26,676.125,524.746912159671
Achí,2020-09-10,671.6875,547.040263002876
Achí,2020-09-14,643.125,578.5602242662101
Achí,2020-09-15,633.1875,546.663195035512
Achí,2020-09-16,617.9375,528.0229705000962
Achí,2020-09-17,613.6875,520.8669857166328
Achí,2020-09-18,630.1875,531.4833193809849
Achí,2020-10-06,667.1875,588.9060683987168
Achí,2020-10-07,680.4375,589.4592052966985
Achí,2020-10-20,610.3125,576.252168992129
Achí,2020-10-21,616.875,565.3386201676047
Achí,2020-12-03,716.0,649.8006378161923
Achí,2020-12-19,561.3125,575.2727048785148
Achí,2020-12-20,570.9375,569.3588869641294
Achí,2020-12-23,541.8125,555.6506186236109
Achí,2020-12-24,522.875,542.274559917574
Achí,2020-12-31,588.0,522.8835015363593
Achí,2021-01-01,571.4375,525.4228743762931
Achí,2021-01-12,578.875,471.61158183798216
Achí,2021-01-30,370.125,362.76985089787695
Achí,2021-02-06,361.875,312.3838141320416
Achí,2021-02-07,377.625,308.4282569318305
Achí,2021-02-11,350.4375,345.15493195258074
Achí,2021-02-21,402.0,343.8536368945306
Achí,2021-02-22,435.75,331.05040382107325
Achí,2021-02-24,438.375,339.7075903439541
Achí,2021-03-01,432.0625,370.5312277368412
Achí,2021-03-03,437.5,391.6007218296403
Achí,2021-03-14,540.6875,445.0487491189996
Achí,2021-03-29,658.6875,492.6772796735428
Achí,2021-03-31,636.6875,506.57318332139573
Achí,2021-04-04,607.0,467.1552810324663
Achí,2021-04-06,604.0625,449.53163905029214
Achí,2021-04-08,625.6875,485.96933932503543
Achí,2021-04-10,642.25,461.75939531692086
Achí,2021-04-14,625.5625,484.1227123884714
Achí,2021-04-16,589.8125,491.80857645293815
Achí,2021-04-18,591.3125,478.5209294858174
Achí,2021-04-28,561.3125,445.6995759588249
Achí,2021-05-06,696.125,546.1310051970049
Achí,2021-05-15,700.5625,575.2103276751322
Achí,2021-05-17,670.375,577.3943103127986
Achí,2021-05-31,740.75,575.734064029061
Achí,2021-06-03,760.6875,595.9137288226857
Achí,2021-06-12,770.4375,626.0310175098414
Achí,2021-06-14,779.875,641.1758139466192
Achí,2021-06-16,778.4375,631.2860245908128
Achí,2021-06-17,776.0,636.5706926882722
Achí,2021-07-16,680.8125,539.2224781964214
Achí,2021-08-09,654.875,472.143361430269
Achí,2021-08-12,664.375,517.0514984023289
Achí,2021-08-15,724.3125,506.850690627492
Achí,2021-08-19,763.6875,559.1348336503432
Achí,2021-08-20,772.125,557.1134298659935
Achí,2021-08-25,784.5625,587.6831098755508
Achí,2021-08-26,774.1875,569.8162842391836
Achí,2021-08-29,725.0,586.4285989649557
Achí,2021-09-03,674.9375,620.4074278384817
Achí,2021-09-11,628.0625,623.3770858343563
Achí,2021-09-18,606.6875,617.8648178518424
Achí,2021-09-20,590.75,605.6074070631727
Achí,2021-09-23,577.3125,611.0486276813804
Achí,2021-09-26,588.3125,623.5254648381122
Achí,2021-09-29,559.6875,580.0549727145482
Achí,2021-10-01,564.0625,600.253116228351
Achí,2021-10-02,579.375,590.9627976168393
Achí,2021-10-04,577.375,580.1586356623905
Achí,2021-10-07,575.8125,575.1834985693669
Achí,2021-10-13,580.0625,578.2887691210136
Achí,2021-10-14,571.0625,597.2653256384308
Achí,2021-10-16,574.0,615.6146764411799
Achí,2021-10-20,593.0,607.5356975008633
Achí,2021-10-23,592.4375,610.386061632836
Achí,2021-10-25,589.8125,614.9000099923064
Achí,2021-10-28,594.0,650.9937367971983
Achí,2021-11-07,606.0,670.8119897955694
Achí,2021-11-09,583.75,650.3464956892851
Achí,2021-11-11,569.0,692.8250113834798
Achí,2021-11-12,564.25,713.5203771102381
Achí,2021-11-19,544.375,659.8108540531562
Achí,2021-11-22,539.1875,622.1227255919679
Achí,2021-11-23,547.4375,630.3083998712426
Achí,2021-12-01,585.3125,637.550007915085
Achí,2021-12-04,571.375,630.8419604080784
Achí,2021-12-14,472.8125,602.7799914624603
Achí,2021-12-16,456.625,576.5770355072405
Achí,2021-12-17,446.0625,547.449797373848
Achí,2021-12-19,448.5625,540.3718133043817
Achí,2021-12-20,445.125,546.3191401395669
Achí,2021-12-21,442.125,528.8212319340707
Achí,2021-12-23,435.9375,526.7059493455441
Achí,2022-01-02,418.3125,467.9524159168981
Achí,2022-01-06,412.875,467.35937830231296
Achí,2022-01-12,442.8125,403.44002771775195
Achí,2022-01-23,402.3125,351.2213546330118
Achí,2022-01-26,377.625,335.39226476915144
Achí,2022-01-29,376.0625,366.60462269803156
Achí,2022-02-02,346.5625,357.4472819772376
