Fecha,Estacion,Serie,Nivel_mensual,Tendencia_lineal,Coef_pendiente_lineal,Coef_intercepto_lineal
1992-05-01,Achi,Achi,291.741935483871,419.8325787773084,0.2994004680459195,382.70692073961436
1992-06-01,Achi,Achi,305.3,420.1319792453543,0.2994004680459195,382.70692073961436
1992-07-01,Achi,Achi,319.8709677419355,420.43137971340025,0.2994004680459195,382.70692073961436
1992-08-01,Achi,Achi,288.06451612903226,420.73078018144616,0.2994004680459195,382.70692073961436
1992-09-01,Achi,Achi,352.3,421.0301806494921,0.2994004680459195,382.70692073961436
1992-10-01,Achi,Achi,366.8709677419355,421.329581117538,0.2994004680459195,382.70692073961436
1992-11-01,Achi,Achi,323.3,421.6289815855839,0.2994004680459195,382.70692073961436
1992-12-01,Achi,Achi,344.03225806451616,421.92838205362983,0.2994004680459195,382.70692073961436
1993-01-01,Achi,Achi,248.4516129032258,422.22778252167575,0.2994004680459195,382.70692073961436
1993-02-01,Achi,Achi,203.03571428571428,422.52718298972167,0.2994004680459195,382.70692073961436
1993-03-01,Achi,Achi,213.2258064516129,422.8265834577676,0.2994004680459195,382.70692073961436
