epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,tipo_entrenamiento,numInputs,fold,hidden_layers,dropout,learning_rate,patience,epochs_max,early_stopping_monitor,y_mean,y_std,epochs_usados
38,0.047615837305784225,0.02957523986697197,0.16196782886981964,0.12336905300617218,0.047615837305784225,0.02957523986697197,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
39,0.04961337149143219,0.033966317772865295,0.16431662440299988,0.13411667943000793,0.04961337149143219,0.033966317772865295,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
40,0.04827183112502098,0.027740098536014557,0.16230441629886627,0.11991908401250839,0.04827183112502098,0.027740098536014557,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
41,0.04401783272624016,0.0334194079041481,0.15596002340316772,0.13164067268371582,0.04401783272624016,0.0334194079041481,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
42,0.05706934258341789,0.028281355276703835,0.17445403337478638,0.12319136410951614,0.05706934258341789,0.028281355276703835,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
43,0.048018258064985275,0.025853436440229416,0.16458052396774292,0.1153920367360115,0.048018258064985275,0.025853436440229416,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
44,0.04439976066350937,0.029267167672514915,0.15563520789146423,0.1293688416481018,0.04439976066350937,0.029267167672514915,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
45,0.045279361307621,0.02709883637726307,0.1566961109638214,0.11880144476890564,0.045279361307621,0.02709883637726307,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
46,0.04513175040483475,0.027675429359078407,0.15767818689346313,0.12118188291788101,0.04513175040483475,0.027675429359078407,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
47,0.04244018718600273,0.027374740689992905,0.15391333401203156,0.12141071259975433,0.04244018718600273,0.027374740689992905,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
48,0.045642443001270294,0.02876276522874832,0.1589028537273407,0.12241596728563309,0.045642443001270294,0.02876276522874832,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
49,0.044498492032289505,0.0267492588609457,0.15366975963115692,0.11659544706344604,0.044498492032289505,0.0267492588609457,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
50,0.0442546084523201,0.025264473631978035,0.15478257834911346,0.11121273785829544,0.0442546084523201,0.025264473631978035,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
51,0.042844533920288086,0.029314270243048668,0.15334004163742065,0.11670561879873276,0.042844533920288086,0.029314270243048668,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
52,0.040829893201589584,0.02564600668847561,0.15155379474163055,0.11496446281671524,0.040829893201589584,0.02564600668847561,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
53,0.039014093577861786,0.02577739953994751,0.14451107382774353,0.11468007415533066,0.039014093577861786,0.02577739953994751,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
54,0.038227830082178116,0.028948692604899406,0.14609090983867645,0.12932145595550537,0.038227830082178116,0.028948692604899406,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
55,0.045532647520303726,0.02672218717634678,0.15794366598129272,0.11912412196397781,0.045532647520303726,0.02672218717634678,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
56,0.03908291831612587,0.025134870782494545,0.14541640877723694,0.11169440299272537,0.03908291831612587,0.025134870782494545,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
57,0.04088130593299866,0.03209010139107704,0.14719033241271973,0.12848766148090363,0.04088130593299866,0.03209010139107704,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
58,0.04751241207122803,0.030072445049881935,0.16034895181655884,0.1266697496175766,0.04751241207122803,0.030072445049881935,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
59,0.04631363973021507,0.025328999385237694,0.16109386086463928,0.1119832694530487,0.04631363973021507,0.025328999385237694,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
60,0.05081953853368759,0.029348088428378105,0.16856549680233002,0.12703974545001984,0.05081953853368759,0.029348088428378105,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
61,0.042956478893756866,0.026531999930739403,0.153146430850029,0.11909255385398865,0.042956478893756866,0.026531999930739403,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
62,0.04075241461396217,0.025446144863963127,0.1480347365140915,0.11177556216716766,0.04075241461396217,0.025446144863963127,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
63,0.03786468505859375,0.02440815605223179,0.14365358650684357,0.11204409599304199,0.03786468505859375,0.02440815605223179,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
64,0.04210419952869415,0.025389444082975388,0.1507408767938614,0.11532314866781235,0.04210419952869415,0.025389444082975388,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
65,0.04135984554886818,0.02575071156024933,0.15259720385074615,0.11689788103103638,0.04135984554886818,0.02575071156024933,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
66,0.03893137350678444,0.030513960868120193,0.14546659588813782,0.12717272341251373,0.03893137350678444,0.030513960868120193,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
67,0.04459632560610771,0.026230936869978905,0.15317130088806152,0.116625115275383,0.04459632560610771,0.026230936869978905,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
68,0.04311433434486389,0.027355466037988663,0.1522456407546997,0.1248256266117096,0.04311433434486389,0.027355466037988663,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
69,0.040524862706661224,0.025498587638139725,0.14778131246566772,0.11523963510990143,0.040524862706661224,0.025498587638139725,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
70,0.04151742905378342,0.030927278101444244,0.14920829236507416,0.1336703896522522,0.04151742905378342,0.030927278101444244,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
71,0.040727850049734116,0.027951762080192566,0.14771398901939392,0.12223245948553085,0.040727850049734116,0.027951762080192566,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
72,0.03749051317572594,0.02731868252158165,0.14522534608840942,0.12273691594600677,0.03749051317572594,0.02731868252158165,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
73,0.039445776492357254,0.02486821450293064,0.14368869364261627,0.110971599817276,0.039445776492357254,0.02486821450293064,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
74,0.03612946718931198,0.02634883113205433,0.1417204886674881,0.11713071167469025,0.03612946718931198,0.02634883113205433,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
75,0.04021846503019333,0.02609129436314106,0.14977070689201355,0.11565478146076202,0.04021846503019333,0.02609129436314106,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
76,0.04581699147820473,0.03253449872136116,0.16058005392551422,0.13714167475700378,0.04581699147820473,0.03253449872136116,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
77,0.042872343212366104,0.024765009060502052,0.15570199489593506,0.11288438737392426,0.042872343212366104,0.024765009060502052,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
78,0.036966752260923386,0.026115983724594116,0.14192810654640198,0.1197211965918541,0.036966752260923386,0.026115983724594116,validacion_cruzada,30,1,"(64, 32)",0.1,0.001,15,100,val_loss,546.5989139358098,169.923923304194,78
1,0.6431148052215576,0.219707190990448,0.6047540307044983,0.36858758330345154,0.6431148052215576,0.219707190990448,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
2,0.28643566370010376,0.10173818469047546,0.4086779057979584,0.25509610772132874,0.28643566370010376,0.10173818469047546,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
3,0.18136510252952576,0.05958373099565506,0.3211132287979126,0.18993809819221497,0.18136510252952576,0.05958373099565506,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
4,0.12677063047885895,0.04620993509888649,0.26612719893455505,0.16331186890602112,0.12677063047885895,0.04620993509888649,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
5,0.11280452460050583,0.041765280067920685,0.25011640787124634,0.15228988230228424,0.11280452460050583,0.041765280067920685,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
6,0.10072877258062363,0.038788072764873505,0.23635214567184448,0.14709122478961945,0.10072877258062363,0.038788072764873505,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
7,0.09426508843898773,0.03786591812968254,0.22655946016311646,0.14489896595478058,0.09426508843898773,0.03786591812968254,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
8,0.08636859059333801,0.03723308444023132,0.21752795577049255,0.14109182357788086,0.08636859059333801,0.03723308444023132,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
9,0.07888350635766983,0.03633856773376465,0.20824120938777924,0.14390067756175995,0.07888350635766983,0.03633856773376465,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
10,0.07438334822654724,0.03417760133743286,0.2043365091085434,0.13445603847503662,0.07438334822654724,0.03417760133743286,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
11,0.07303117960691452,0.03463882580399513,0.19918961822986603,0.1333424597978592,0.07303117960691452,0.03463882580399513,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
12,0.07200934737920761,0.04020470008254051,0.20200149714946747,0.1477348953485489,0.07200934737920761,0.04020470008254051,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
13,0.06951312720775604,0.033397335559129715,0.1970687210559845,0.13134506344795227,0.06951312720775604,0.033397335559129715,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
14,0.06884435564279556,0.036683518439531326,0.19519321620464325,0.14044854044914246,0.06884435564279556,0.036683518439531326,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
15,0.06222402676939964,0.034014277160167694,0.18432359397411346,0.13042612373828888,0.06222402676939964,0.034014277160167694,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
16,0.06025265157222748,0.03197496384382248,0.18138206005096436,0.12828049063682556,0.06025265157222748,0.03197496384382248,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
17,0.060348086059093475,0.03223706781864166,0.18328045308589935,0.13204064965248108,0.060348086059093475,0.03223706781864166,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
18,0.05804314464330673,0.03336416929960251,0.1787531077861786,0.13444887101650238,0.05804314464330673,0.03336416929960251,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
19,0.05870252475142479,0.031029533594846725,0.1797841340303421,0.12494933605194092,0.05870252475142479,0.031029533594846725,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
20,0.06118731200695038,0.033873606473207474,0.1840837299823761,0.13332557678222656,0.06118731200695038,0.033873606473207474,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
21,0.06351581960916519,0.03235039487481117,0.19088782370090485,0.13331836462020874,0.06351581960916519,0.03235039487481117,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
22,0.05594741180539131,0.031496018171310425,0.17580339312553406,0.12759049236774445,0.05594741180539131,0.031496018171310425,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
23,0.05564652755856514,0.030635302886366844,0.1765521913766861,0.1254313588142395,0.05564652755856514,0.030635302886366844,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
24,0.05460849404335022,0.03193635493516922,0.17255792021751404,0.13021235167980194,0.05460849404335022,0.03193635493516922,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
25,0.053172118961811066,0.037029121071100235,0.17316001653671265,0.13552066683769226,0.053172118961811066,0.037029121071100235,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
26,0.05535701662302017,0.03068075142800808,0.17663007974624634,0.12829072773456573,0.05535701662302017,0.03068075142800808,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
27,0.05225643515586853,0.030388835817575455,0.16899682581424713,0.12468744069337845,0.05225643515586853,0.030388835817575455,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
28,0.049724455922842026,0.029498256742954254,0.16426531970500946,0.12039526551961899,0.049724455922842026,0.029498256742954254,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
29,0.049226313829422,0.029081253334879875,0.1633065640926361,0.11954501271247864,0.049226313829422,0.029081253334879875,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
30,0.04848956689238548,0.029352985322475433,0.161291241645813,0.11987125128507614,0.04848956689238548,0.029352985322475433,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
31,0.04757346212863922,0.029158802703022957,0.16005562245845795,0.12059100717306137,0.04757346212863922,0.029158802703022957,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
32,0.04728304594755173,0.028730815276503563,0.16221018135547638,0.11836926639080048,0.04728304594755173,0.028730815276503563,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
33,0.04797893762588501,0.030807409435510635,0.1630459427833557,0.11950797587633133,0.04797893762588501,0.030807409435510635,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
34,0.04913993552327156,0.03590827435255051,0.16569149494171143,0.13635782897472382,0.04913993552327156,0.03590827435255051,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
35,0.054589398205280304,0.0359417088329792,0.17455404996871948,0.14014115929603577,0.054589398205280304,0.0359417088329792,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
36,0.05177611485123634,0.02900143899023533,0.1724756360054016,0.12108206003904343,0.05177611485123634,0.02900143899023533,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
37,0.047178175300359726,0.029835747554898262,0.16089412569999695,0.12802006304264069,0.047178175300359726,0.029835747554898262,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
38,0.046493466943502426,0.029640300199389458,0.1589713841676712,0.12623099982738495,0.046493466943502426,0.029640300199389458,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
39,0.04875728860497475,0.0296110101044178,0.1630745828151703,0.1280776709318161,0.04875728860497475,0.0296110101044178,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
40,0.051592230796813965,0.037368208169937134,0.1671268343925476,0.1488158106803894,0.051592230796813965,0.037368208169937134,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
41,0.05046533793210983,0.029100434854626656,0.16548269987106323,0.120554618537426,0.05046533793210983,0.029100434854626656,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
42,0.04592467471957207,0.027801238000392914,0.16006919741630554,0.12142793834209442,0.04592467471957207,0.027801238000392914,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
43,0.04940396919846535,0.03473294526338577,0.164016455411911,0.14604051411151886,0.04940396919846535,0.03473294526338577,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
44,0.051138754934072495,0.028091438114643097,0.16680580377578735,0.11962329596281052,0.051138754934072495,0.028091438114643097,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
45,0.04239160940051079,0.027678456157445908,0.1514119952917099,0.11419802159070969,0.04239160940051079,0.027678456157445908,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
46,0.0418161079287529,0.02880733832716942,0.150893896818161,0.11542124301195145,0.0418161079287529,0.02880733832716942,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
47,0.04362097755074501,0.02715502306818962,0.15448325872421265,0.11871194839477539,0.04362097755074501,0.02715502306818962,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
48,0.04042695462703705,0.02697884850203991,0.15126867592334747,0.11659496277570724,0.04042695462703705,0.02697884850203991,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
49,0.04416767135262489,0.03336215764284134,0.15410935878753662,0.12942107021808624,0.04416767135262489,0.03336215764284134,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
50,0.044050607830286026,0.02697945386171341,0.1558045744895935,0.11399669945240021,0.044050607830286026,0.02697945386171341,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
51,0.038160718977451324,0.027067627757787704,0.14614510536193848,0.11173724383115768,0.038160718977451324,0.027067627757787704,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
52,0.03822837397456169,0.02642466127872467,0.14806124567985535,0.1129949539899826,0.03822837397456169,0.02642466127872467,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
53,0.04371507465839386,0.029451481997966766,0.15311026573181152,0.12356933206319809,0.04371507465839386,0.029451481997966766,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
54,0.041223570704460144,0.025896631181240082,0.14980590343475342,0.11450284719467163,0.041223570704460144,0.025896631181240082,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
55,0.04382098466157913,0.030554085969924927,0.1554037630558014,0.12447602301836014,0.04382098466157913,0.030554085969924927,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
56,0.043572813272476196,0.030039899051189423,0.15387940406799316,0.12664984166622162,0.043572813272476196,0.030039899051189423,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
57,0.04826463758945465,0.028539665043354034,0.16258284449577332,0.11979355663061142,0.04826463758945465,0.028539665043354034,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
58,0.04791548103094101,0.027011724188923836,0.16349047422409058,0.11715007573366165,0.04791548103094101,0.027011724188923836,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
59,0.03939971327781677,0.02764924056828022,0.1471848338842392,0.11903870105743408,0.03939971327781677,0.02764924056828022,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
60,0.03943689540028572,0.026755528524518013,0.1462605595588684,0.11544523388147354,0.03943689540028572,0.026755528524518013,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
61,0.03838952258229256,0.028020042926073074,0.144368514418602,0.12326857447624207,0.03838952258229256,0.028020042926073074,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
62,0.04305458441376686,0.029290681704878807,0.1545158475637436,0.12707968056201935,0.04305458441376686,0.029290681704878807,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
63,0.040734000504016876,0.026648975908756256,0.14813698828220367,0.1151488795876503,0.040734000504016876,0.026648975908756256,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
64,0.04118118807673454,0.027530230581760406,0.14906680583953857,0.11680606007575989,0.04118118807673454,0.027530230581760406,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
65,0.04024942219257355,0.03157908096909523,0.14670811593532562,0.12161189317703247,0.04024942219257355,0.03157908096909523,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
66,0.04213721677660942,0.031942326575517654,0.15443027019500732,0.11816269904375076,0.04213721677660942,0.031942326575517654,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
67,0.03982565924525261,0.027037259191274643,0.14963147044181824,0.11535197496414185,0.03982565924525261,0.027037259191274643,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
68,0.04618319123983383,0.028619883581995964,0.1596434861421585,0.12011886388063431,0.04618319123983383,0.028619883581995964,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
69,0.038804683834314346,0.026199007406830788,0.14733508229255676,0.1138090118765831,0.038804683834314346,0.026199007406830788,validacion_cruzada,30,2,"(64, 32)",0.1,0.001,15,100,val_loss,546.5945249754116,169.49973720936472,69
1,0.5207798480987549,0.17591553926467896,0.5468969941139221,0.3265378773212433,0.5207798480987549,0.17591553926467896,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
2,0.266995906829834,0.10526716709136963,0.39542850852012634,0.25298646092414856,0.266995906829834,0.10526716709136963,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
3,0.1915212720632553,0.06633888185024261,0.3277040719985962,0.19655729830265045,0.1915212720632553,0.06633888185024261,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
4,0.1340494155883789,0.05171330273151398,0.27086806297302246,0.17260444164276123,0.1340494155883789,0.05171330273151398,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
5,0.11527618020772934,0.043046075850725174,0.25015774369239807,0.1567954123020172,0.11527618020772934,0.043046075850725174,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
6,0.10086516290903091,0.04091503098607063,0.23266048729419708,0.15266965329647064,0.10086516290903091,0.04091503098607063,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
7,0.08993393182754517,0.04060210660099983,0.21937090158462524,0.14763784408569336,0.08993393182754517,0.04060210660099983,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
8,0.0850573256611824,0.03521203249692917,0.21396532654762268,0.1385115385055542,0.0850573256611824,0.03521203249692917,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
9,0.07915465533733368,0.0358864963054657,0.20301488041877747,0.13738365471363068,0.07915465533733368,0.0358864963054657,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
10,0.07749922573566437,0.03340242803096771,0.2020832598209381,0.1319436877965927,0.07749922573566437,0.03340242803096771,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
11,0.07337982952594757,0.0338444821536541,0.19724775850772858,0.13133136928081512,0.07337982952594757,0.0338444821536541,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
12,0.07150779664516449,0.03345279023051262,0.19463980197906494,0.13311348855495453,0.07150779664516449,0.03345279023051262,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
13,0.07601744681596756,0.03423487767577171,0.2072993516921997,0.1331704705953598,0.07601744681596756,0.03423487767577171,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
14,0.07387758046388626,0.03204473480582237,0.2020459920167923,0.13030663132667542,0.07387758046388626,0.03204473480582237,validacion_cruzada,30,3,"(64, 32)",0.1,0.001,15,100,val_loss,546.5995439021889,169.06765384192082,91
